university_id,2024 RANK,2023 RANK,University,Country Code,Country,SIZE,FOCUS,RES.,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,Student Population,International Students,Female to Male Ratio,Overall Score,Teaching,Research Environment,Research Quality,Industry Impact,International Outlook,Year,Quality of Education,Alumni Employment,Quality of Faculty,Quality_Publications,Influence,Citations_Count,Latitude,Longitude,type,universities_ranked_count_x,best_university_rank,Country_Avg_Overall_Score,Country_Avg_Academic_Reputation,Country_Avg_Rank,Country_Avg_Citations,female_percentage,male_percentage,Subject_Field,Citation_Score,Research_Output_Score,Enrollment,Undergrad_Students,Postgrad_Students,International_Students (%),Tuition_Fee_USD,Acceptance_Rate (%),Graduation_Rate (%),Employability_Rank,QS_Subject_Rank,QS_Rank,THE_Rank,ARWU_Rank,City,Region,Faculty_Count,Student_Faculty_Ratio,Country_Avg_International_Ratio,Research_Impact_Score,Employability_Score,Internationalization_Score,Research_Productivity_Index,Citation_Total_Score,Academic_Excellence_Score,University_Performance_Index,H_Index,Publication_Count,universities_ranked_count_y
U0436,801-850,801-1000,Australian Catholic University,AU,Australia,L,CO,VH,3,A,8.3,601+,10.5,601+,4.7,701+,13.5,669,70.2,277,43.2,333,3.2,701+,8.1,701+,4.7,701+,23843,14%,76:24:00,48.4375,16.8,25.7,97,21.9,80.7,2024,,,,,,,,,Public,21,54,57.36819048,33.99047619,250.1428571,519.8125,76,24,Arts & Humanities,19.4,100,22604,16605,5999,4.788,52630.5,20,95.5,7.5,10,801-1000,875.5,11.5,Melbourne,Oceania,1.109,21,0.5,68.48,9.3,56.7,5.21,0.155787962,0,0.345913915,240,18986,43
U0437,801-850,801-1000,Bangladesh University of Engineering and Technology,BD,Bangladesh,M,SP,,4,A,15.6,561,34.8,278,16.9,701+,12,701+,,,1,701+,1.2,701+,7,701+,3.4,701+,6237,0%,0.970833333,29.8365,21.7,15.8,50.7,35.2,29.8,2024,,,,,,,,,Public,7,855,30.61642857,11.54285714,1101.428571,18.03,0.970833333,53.25705199,Arts & Humanities,30.8,100,5814,4365,1449,11,52630.5,0,95.5,7.5,10,801-1000,765.5,11.5,Dhaka,Asia,486,13,0.5,36.74,20.9,0.5,2.34,0,0,0.142408237,114,1499,24
U0438,801-850,751-800,Clark University,US,United States,S,CO,VH,5,B,3,601+,5.3,601+,23.4,610,18.3,578,14.2,682,72.6,198,1.2,701+,14.9,561,33.2,416,3217,27%,59:41:00,41.3665,26.6,20.8,66.8,54,70.5,2024,,,,,,,,,Private,98,2,56.8432449,31.06530612,362.2653061,265.6666667,59,41,Arts & Humanities,23.5,100,3623,2635,988,853,52630.5,29,95.5,7.5,10,601-650,1100.5,11.5,Worcester,North America,276,12,0.5,48.4,10.1,43.4,2.68,0.07962038,0,0.242226327,92,791,192
U0439,801-850,801-1000,De Montfort University,UK,United Kingdom,L,CO,HI,5,A,5.5,601+,4.8,601+,5.8,701+,7.6,701+,75.3,250,97.5,67,8.8,701+,10.5,701+,4.9,701+,23125,37%,56:44:00,39.7725,17.8,15.1,71,45,93.9,2024,,,,,,,,,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,56,44,Life Sciences & Medicine,16.7,75,23655,16823,6832,9.344,52630.5,47,95.5,7.5,10,801-1000,825.5,11.5,Leicester,Europe,1.221,21,1.869565217,48.64,7.65,86.4,4.53,0.116298701,0,0.245452756,158,8434,126
U0440,801-850,801-1000,Edinburgh Napier University,UK,United Kingdom,L,CO,HI,3,A,4.9,601+,4.2,601+,4.1,701+,10.4,701+,73.8,259,87.9,130,5.9,701+,10.8,701+,2.9,701+,12415,34%,52:48:00,42.981,18.1,18.4,77.9,47.7,93.7,2024,,,,,,,,,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,52,48,Arts & Humanities,21.9,75,14615,9887,4728,3.992,52630.5,21,95.5,7.5,10,801-1000,875.5,11.5,Edinburgh,Europe,613,21,1.869565217,54.1,7.5,80.85,4.35,0.116298701,0,0.273796656,115,2899,126
U0441,801-850,601-650,Immanuel Kant Baltic Federal University,RU,Russia,M,CO,HI,4,A,8.1,601+,2.3,601+,75.5,164,1.8,701+,17.9,616,32,400,2.7,701+,6.3,701+,1.9,701+,6857,19%,59:41:00,27.1685,35.9,18.8,16.9,34.4,62.4,2024,,,,,,,,,Public,24,95,29.87127083,13.9625,1185.041667,541,59,41,Natural Sciences,3.1,75,6711,4516,2195,1.028,52630.5,19,95.5,7.5,10,651-700,975.5,11.5,Kaliningrad,Europe,921,8,0.5,17.66,4.3,24.95,2.07,0.162137862,0,0.119296997,38,1075,96
U0442,801-850,601-650,Ivane Javakhishvili Tbilisi State University,GE,Georgia,L,FO,HI,5,A,9.7,601+,2.6,601+,76,158,1.2,701+,1.9,701+,3.5,701+,1.2,701+,43.4,166,1.1,701+,23278,3%,61:39:00,18.85,15.9,11.3,22.2,18,46.7,2024,,,,,,,,,Public,2,1515,20.7345,8,1602.5,26,61,39,Arts & Humanities,1.4,75,24977,19387,5590,662,52630.5,5,95.5,7.5,10,571-580,975.5,11.5,,Asia,3.018,7,0.5,17.84,23,2.7,2.79,0,0,0.044791314,31,3876,3
U0443,801-850,701-750,Jouf University,SA,Saudi Arabia,L,FC,HI,2,A,8.8,601+,5.3,601+,45.1,350,1.9,701+,100,27,2.8,701+,2.2,701+,8,701+,1,701+,19006,3%,64:36:00,38.399,30.5,18.3,58.3,21.3,76.7,2024,,,,,,,,,Public,9,424,39.26633333,13.54444444,721.5555556,898,64,36,Social Sciences & Management,43.4704701,50,11978,8867,3111,614,52630.5,2,95.5,7.5,10,701-750,730,11.5,Sakaka,Asia,2.371,10,0.5,42.3,6.65,51.4,5.48,0.269130869,0,0.260494565,191,7532,38
U0444,801-850,801-1000,Kaunas University of Technology,LT,Lithuania,M,FO,VH,5,A,11.3,601+,21.8,430,31.5,499,6.8,701+,3.3,701+,24.1,486,16.9,575,8.4,701+,1.9,701+,7986,8%,36 : 64,27.102,22.2,15.3,39,36.9,39.2,2024,,,,,,,,,Public,2,1259,25.48775,11.15,1350.5,13.46,36,64,Life Sciences & Medicine,17.5,100,7308,5917,1391,656,52630.5,11,95.5,7.5,10,801-1000,745.5,11.5,Kaunas,Europe,719,11,0.5,29.52,15.1,13.7,2.65,0,0,0.111177179,73,813,6
U0445,801-850,801-1000,Louisiana State University,US,United States,XL,CO,VH,5,A,9.7,601+,8.3,601+,7.1,701+,16.2,612,10.1,701+,4.1,701+,15.5,589,17.2,487,70.7,200,31112,4%,55:45:00,40.2915,32.7,21.4,61.1,63.1,47.8,2024,548,345,304,201,198,108,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,55,45,Natural Sciences,23.8,100,33738,24824,8914,1.315,52630.5,4,95.5,7.5,10,801-1000,875.5,11.5,Baton Rouge,North America,1.49,21,0.5,45.22,12.75,7.1,127.5167785,0.155144855,413.9,0.342199172,156,11019,192
U0446,801-850,801-1000,Maynooth University,IE,Ireland,M,FO,VH,3,A,10,601+,9.2,601+,8.7,701+,12.6,684,89.4,187,15.6,608,4.7,701+,9,701+,4.7,701+,11885,12%,56:44:00,46.1695,21.1,30.7,77,58.3,74.8,2024,,,,,,,,,Public,7,231,47.20792857,23.4,484.2857143,544,56,44,"Geology, Environmental, Earth & Marine Sciences,Education,Languages, Literature & Linguistics,Politics & International Studies (incl Development Studies),Biological Sciences,General Engineering,Sociology,Computer Science,Mathematics & Statistics,Accounting & Finance,Economics & Econometrics,History, Philosophy & Theology,Communication & Media Studies,Law,Business & Management,Physics & Astronomy,Geography,Psychology,Chemistry,Electrical & Electronic Engineering",22.1,100,12263,7125,5138,1.335,52630.5,15,95.5,7.5,10,751-800,550,11.5,Maynooth,Europe,686,16,0.5,58.48,9.1,52.5,3.08,0.163036963,0,0.310765406,136,2170,13
U0447,801-850,571-580,Nagasaki University,JP,Japan,M,FO,VH,4,A,6.9,601+,2.2,601+,84.2,113,6.2,701+,6.5,701+,4.2,701+,11.8,639,8.3,701+,2,701+,8782,5%,39 : 61,26.4735,29.4,14.8,28.5,48.4,40.3,2024,529,247,304,692,766,460,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,39,61,Arts & Humanities,12.2,100,8747,5605,3142,439,52630.5,5,95.5,7.5,10,531-540,925.5,11.5,Nagasaki City,Asia,1.303,7,0.5,23.02,5.25,5.35,511.1281658,0.491863692,376.9,0.299503028,70,2258,120
U0448,801-850,801-1000,Nanjing University of Aeronautics and Astronautics,CN,China (Mainland),XL,FO,VH,3,A,4.7,601+,2.6,601+,13.1,701+,47.3,287,5.7,701+,3.2,701+,4.5,701+,5.3,701+,1.5,701+,33883,3%,,37.2215,28.2,31.6,50.1,71.4,24.7,2024,667,1001,304,552,1001,673,30.047992,-94.3357433,Public,35,12,56.53822857,28.66857143,328.4,574.8823529,57.46413392,42.53586608,Social Sciences & Management,79.7,100,36035,30594,5441,1.076,52630.5,2,95.5,7.5,10,801-1000,680,11.5,Nanjing,Asia,2.129,14,-0.257142857,42.7,3.95,4.45,220.2912165,0.642921784,658.3,0.500165907,785,16797,72
U0449,801-850,1001-1200,North-West University,ZA,South Africa,XL,CO,VH,2,A,7.1,601+,9.1,601+,5.2,701+,13,677,5.8,701+,2.4,701+,88.2,95,12.7,676,49.7,309,39684,3%,61:39:00,37.5745,22.7,18.7,64.3,48,56.6,2024,591,1001,304,1001,681,1001,-28.8166236,24.991639,Public,8,167,43.0708125,17.4875,629,559.4,61,39,Natural Sciences,24.9,100,41784,31438,10346,"1,016",52630.5,2,95.5,7.5,10,1001-1200,975.5,11.5,Potchefstroom,Africa,1659,20,0.5,46.06,10.9,4.1,0.496081977,0.867652348,627.9,0.560145557,155,9526,16
U0450,801-850,1001-1200,Texas Tech University,US,United States,XL,FC,HI,5,A,11,601+,11.8,601+,5,701+,15.3,625,8.5,701+,7.1,701+,20.3,541,13.7,622,56.1,270,37331,6%,50:50:00,38.925,30.7,20.9,56.9,58,58.9,2024,667,448,304,416,539,363,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,50,50,Engineering & Technology,18.8,75,37631,26476,11155,2.196,52630.5,8,95.5,7.5,10,801-1000,735.5,11.5,Lubbock,North America,1.772,19,0.5,42.5,12.75,7.8,238.7133183,0.333466533,492.4,0.391507294,191,8067,192
U0451,801-850,801-1000,Universiti Tunku Abdul Rahman (UTAR),MY,Malaysia,L,FC,HI,2,B,12.9,601+,36.4,269,11.1,701+,5.1,701+,8.4,701+,3.3,701+,2.1,701+,9.7,701+,30.7,438,19080,9%,51:49:00,29.8865,16.8,17.1,48.1,53.6,45.3,2024,,,,,,,,,Private,8,685,29.5884375,10.025,1151.625,,51,49,,,50,22317,11755,10197.5,342,52630.5,10.5,95.5,7.5,10,801-1000,9.5,11.5,Sungai Long,Asia,1.124,16,0.5,35.7,23.05,5.85,,0,0,0.139748817,,,
U0452,801-850,801-1000,University of Alicante,ES,Spain,L,FC,VH,3,A,13.4,601+,6.2,601+,22.9,620,8,701+,4.6,701+,14,640,41.8,365,5.5,701+,29.9,449,22767,10%,59:41:00,31.666,25,19.8,43.8,51.6,44.6,2024,667,1001,304,719,1001,673,39.3260685,-4.8379791,Public,9,313,39.44405556,25.51111111,727,558.7142857,59,41,Social Sciences & Management,31.97337388,100,21841,12709,9132,2.286,52630.5,9,95.5,7.5,10,801-1000,1085,11.5,Alicante,Europe,1.838,12,0.5,34.2,5.85,9.3,380.8487486,0.63807621,658.3,0.452506644,270,1706,86
U0453,801-850,801-1000,University of Calcutta,IN,India,L,CO,VH,5,A,15.7,557,4.3,601+,5.6,701+,20.3,554,25.9,524,1.1,701+,3.2,701+,38.8,186,1.9,701+,17879,0%,54:46:00,28.9775,40,15.2,33.7,30.3,19.3,2024,353,716,296,966,1001,1001,22.3511148,78.6677428,Public,16,218,38.128875,14.1375,783.3125,777,54,46,Engineering & Technology,33.9,100,23465,16396,7069,103,52630.5,23.56678605,95.5,7.5,10,801-1000,775.5,11.5,Kolkata,Asia,773,20,0.5,26.3,21.55,13.5,1.032341527,0.932867133,444.8,0.444641572,172,8457,163
U0454,801-850,1001-1200,University of Latvia,LV,Latvia,L,FC,HI,5,A,12.5,601+,17.8,495,5.1,701+,6.1,701+,12.5,701+,5.3,701+,21.5,531,59.8,102,13.7,627,12125,7%,69:31:00,30.706,18.6,27.1,40.3,42.5,47.6,2024,,,,,,,,,Public,2,1081,30.578,11.95,1086.5,12.11,69,31,Life Sciences & Medicine,10.4,75,11634,8056,3578,871,52630.5,9,95.5,7.5,10,1001-1200,825.5,11.5,Riga,Europe,570,21,0.5,35.02,38.8,8.9,2.8,0,0,0.14127007,113,5140,5
U0455,801-850,1001-1200,University of Salerno,IT,Italy,L,FC,VH,4,A,7.9,601+,2.1,601+,4.8,701+,31.9,421,3.4,701+,1.8,701+,64.8,217,5.4,701+,7.6,701+,26142,2%,55:45:00,42.1975,21.9,24.4,79.2,52.4,37.4,2024,667,1001,304,557,737,541,42.6384261,12.674297,Public,18,181,47.393,24.45,458.7222222,335.6666667,55,45,Natural Sciences,45.04293848,100,20506,13798,6708,455,52630.5,4,95.5,7.5,10,801-1000,561,11.5,Fisciano,Europe,1174,22,0.5,57.28,3.75,2.6,0.519591141,0.478921079,658.3,0.519971011,220,10806,80
U0456,801-850,801-1000,University of Santo Tomas,PH,Philippines,L,FC,MD,5,B,11.5,601+,33.5,293,15.7,701+,1.3,701+,41.4,401,8.2,701+,1,701+,12.5,697,1.1,701+,31813,7%,51:49:00,22.13,19.6,9.5,25.8,20.7,67,2024,,,,,,,,,Private,4,1050,25.6985,21.65,1347.25,8.13,51,49,Arts & Humanities,1.7,50,42253,24863,17390,"1,723",52630.5,6,95.5,7.5,10,801-1000,875.5,11.5,Manila,Asia,1990,13,0.5,19.28,23,24.8,1.58,0,0,0.062350986,62,4324,8
U0457,801-850,801-1000,Verona University,IT,Italy,L,FC,HI,3,A,8.7,601+,2.9,601+,4.8,701+,40,345,4.7,701+,3.6,701+,32,448,6.9,701+,14.7,616,20968,4%,64:36:00,47.69,29.6,26.2,84.1,67,46,2024,,,,,,,,,Public,18,181,47.393,24.45,458.7222222,335.6666667,64,36,Social Sciences & Management,50,75,21809,16767,5042,726,52630.5,5,95.5,7.5,10,801-1000,875.5,11.5,Verona,Europe,904,18,0.5,60.94,4.9,4.15,3.43,0.100599401,0,0.308236739,262,7242,80
U0458,801-850,801-1000,Vytautas Magnus University,LT,Lithuania,M,FO,VH,5,A,11,601+,20.6,449,38.5,410,2.1,701+,15.1,666,40.2,341,2.4,701+,11.4,701+,1.6,701+,8210,15%,61:39:00,23.8735,22.4,12.3,27.4,20.9,61.9,2024,,,,,,,,,Public,2,1259,25.48775,11.15,1350.5,13.46,61,39,Natural Sciences,5,100,8381,6070,2311,994,52630.5,19,95.5,7.5,10,801-1000,745.5,11.5,Kaunas,Europe,686,11,0.5,21.36,16,27.65,2.97,0,0,0.075308292,44,1785,6
U0459,801-850,501-510,Yokohama City University,JP,Japan,M,FO,VH,4,A,3.3,601+,2.6,601+,97.7,49,10.3,701+,4.1,701+,2.4,701+,1.1,701+,8.5,701+,1,701+,5144,3%,55:45:00,34.146,28.4,11.3,59.4,62.4,29,2024,667,218,304,745,372,541,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,55,45,Life Sciences & Medicine,19,100,5142,3533,1609,108,52630.5,3,95.5,7.5,10,487,1100.5,11.5,Yokohama City,Asia,889,6,0.5,40.16,5.55,3.25,0.88863892,0.548507049,423.4,0.403293686,55,530,120
U0460,851-900,751-800,Chonnam National University,KR,South Korea,L,FC,VH,4,A,11.7,601+,5,601+,44,357,14.3,652,11.4,701+,6.5,701+,1.7,701+,6,701+,4,701+,22051,7%,49:51:00,34.4545,28.5,28.3,43.6,57.5,32.8,2024,667,1001,304,403,619,405,36.638392,127.6961188,Public,18,62,43.17502778,24.98333333,667.5,605,49,51,Social Sciences & Management,24,100,16714,12666,4048,1.609,52630.5,8,95.5,7.5,10,751-800,925.5,11.5,Gwangju,Asia,2.342,9,0.5,37.48,5.5,8.95,135.354398,0.464535465,658.3,0.429716285,140,3984,43
U0461,851-900,751-800,Chungnam National University,KR,South Korea,L,FC,VH,4,A,11.7,601+,8,601+,45.3,348,10.6,701+,8.2,701+,10.7,701+,1.6,701+,8,701+,2.1,701+,20334,4%,47:53:00,32.7215,29.9,29.7,34.9,71.7,26,2024,667,1001,304,494,712,1001,36.638392,127.6961188,Public,18,62,43.17502778,24.98333333,667.5,605,47,53,Arts & Humanities,21,100,20792,13538,7254,1.837,52630.5,3,95.5,7.5,10,751-800,875.5,11.5,Daejeon,Asia,1.977,10,0.5,32.82,8,9.45,203.8442084,0.881318681,658.3,0.513886934,163,5774,43
U0462,851-900,751-800,CY Cergy Paris University,FR,France,M,FO,VH,1,A,3.4,601+,2.7,601+,41.9,376,6.5,701+,54.3,340,45.1,321,8.1,701+,7.4,701+,9.6,678,16082,26%,52:48:00,36.8945,23.8,25.3,44.4,56.6,92.7,2024,,,,,,,,,Public,9,58,54.70383333,38.41111111,373,207,52,48,Arts & Humanities,7.4,100,16674,9921,6753,1.789,52630.5,27,95.5,7.5,10,801-1000,975.5,11.5,,Europe,790,11,0.5,36.76,5.05,49.7,1.14,0.062037962,0,0.187217384,104,1324,75
U0463,851-900,801-1000,GdaÅ„sk University of Technology,PL,Poland,M,FO,VH,5,A,9.2,601+,14.4,566,36.3,437,11.8,701+,3.3,701+,7.1,701+,11.8,638,8.6,701+,14.9,614,13903,5%,38 : 62,29.8845,19.7,17,48.3,50.7,35,2024,,,,,,,,,Public,8,614,28.03875,13.5375,1234.625,479,38,62,,,100,22317,11755,10197.5,488,52630.5,10.5,95.5,7.5,10,801-1000,9.5,11.5,GdaÅ„sk,Europe,1.187,10,0.5,35.78,11.5,5.2,,0.143556444,0,0.175850148,,,
U0464,851-900,801-1000,Georgia State University,US,United States,XL,CO,VH,4,A,11.7,601+,13.6,594,4.9,701+,20.3,556,10.5,701+,7.4,701+,17,573,16.1,519,11.8,644,30821,7%,61:39:00,46.3615,35,25.4,72.6,65.2,57.1,2024,667,664,304,449,453,405,39.7837304,-100.445882,Public,98,2,56.8432449,31.06530612,362.2653061,265.6666667,61,39,"Biological Sciences,Economics & Econometrics,Geography,Mathematics & Statistics,Other Health,Physics & Astronomy,Sport Science,Politics & International Studies (incl Development Studies),Art, Performing Arts & Design,History, Philosophy & Theology,Chemistry,Psychology,Languages, Literature & Linguistics,Education,Accounting & Finance,Law,Sociology,Business & Management,Computer Science,Communication & Media Studies,Medicine & Dentistry,Geology, Environmental, Earth & Marine Sciences",34.4,100,32292,23514,8778,1.756,52630.5,9,95.5,7.5,10,751-800,785.5,11.5,Atlanta,North America,1.281,24,0.5,53.72,14.85,8.95,432.4746292,0.362837163,557.2,0.475354214,256,8318,192
U0465,851-900,601-650,Kanazawa University,JP,Japan,M,FC,VH,4,A,9.3,601+,4.4,601+,60.8,232,12.1,696,9.2,701+,5.8,701+,2.4,701+,7.9,701+,1.4,701+,10271,6%,37 : 63,31.8805,35.5,18.8,35.4,70.4,33.6,2024,667,639,304,558,501,673,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,37,63,Arts & Humanities,22.1,100,10216,6808,3408,567,52630.5,6,95.5,7.5,10,601-650,925.5,11.5,Kanazawa,Asia,1.239,8,0.5,28.76,6.15,7.5,430.1856336,0.640814741,549.7,0.414340005,184,4697,120
U0466,851-900,801-1000,King Faisal University,SA,Saudi Arabia,L,FO,VH,3,A,15,585,8.6,601+,11.4,701+,2.4,701+,99.2,95,2,701+,3.1,701+,7.5,701+,1.1,701+,29628,2%,60:40:00,36.727,19.9,12.2,68,31.4,75.5,2024,,,,,,,,,Public,9,424,39.26633333,13.54444444,721.5555556,898,60,40,Social Sciences & Management,6.3,75,22366,14281,8085,681,52630.5,6,95.5,7.5,10,801-1000,648,11.5,Hofuf,Asia,2.1,17,0.5,45.68,8.05,50.6,4.97,0.269130869,0,0.26288313,95,10179,38
U0467,851-900,801-1000,King Faisal University,SA,Saudi Arabia,L,FO,VH,3,A,15,585,8.6,601+,11.4,701+,2.4,701+,99.2,95,2,701+,3.1,701+,7.5,701+,1.1,701+,29628,2%,60:40:00,36.727,19.9,12.2,68,31.4,75.5,2024,,,,,,,,,Public,9,424,39.26633333,13.54444444,721.5555556,898,60,40,Social Sciences & Management,6.3,75,22366,14281,8085,681,52630.5,6,95.5,7.5,10,801-1000,648,11.5,Hofuf,Asia,2.1,17,0.5,45.68,8.05,50.6,4.97,0.269130869,0,0.26288313,95,10179,38
U0468,851-900,1001-1200,Kuwait University,KW,Kuwait,XL,FC,MD,4,A,13.6,601+,8.3,601+,6.4,701+,2.2,701+,30.4,487,21,534,10.9,654,51.3,128,18.8,555,34147,13%,73:27:00,31.4095,19.5,9.9,55.5,28.9,66.4,2024,,,,,,,,,Public,1,1055,31.4095,13.6,1055,8.33,73,27,Life Sciences & Medicine,5.5,50,29943,21414,8529,"5,235",52630.5,13,95.5,7.5,10,1001-1200,785.5,11.5,Kuwait City,Asia,1693,22,0.5,37.26,29.8,25.7,1.64,0,0,0.150359194,61,2357,3
U0469,851-900,801-1000,London South Bank University,UK,United Kingdom,L,CO,HI,3,A,3.5,601+,2.9,601+,8.3,701+,5.6,701+,78.2,237,95.9,83,2.3,701+,11.1,701+,1.1,701+,14510,37%,56:44:00,37.8715,18.6,12.4,65.9,52.4,92.3,2024,,,,,,,,,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,56,44,Life Sciences & Medicine,8.5,75,14425,9879,4546,4.521,52630.5,40,95.5,7.5,10,801-1000,925.5,11.5,London,Europe,814,16,1.869565217,44.5,7,87.05,3.6,0.116298701,0,0.226164796,71,2407,126
U0470,851-900,551-560,National Research Saratov State University,RU,Russia,M,CO,VH,5,A,5.2,601+,2.5,601+,95.8,58,1.7,701+,3.2,701+,18.2,572,1.2,701+,4.7,701+,1,701+,9664,11%,58:42:00,22.269,26.8,16.1,17.6,39.1,38,2024,,,,,,,,,Public,24,95,29.87127083,13.9625,1185.041667,541,58,42,Life Sciences & Medicine,2.4,100,12515,9753,2762,1.109,52630.5,29.94977161,95.5,7.5,10,531-540,1100.5,11.5,Saratov,Europe,1.718,6,0.5,17,3.6,10.7,5.09,0.162137862,0,0.097176938,36,3611,96
U0471,851-900,561-570,Niigata University,JP,Japan,L,FC,HI,4,A,4.9,601+,3.3,601+,88.1,93,4.6,701+,4.2,701+,3.3,701+,1.2,701+,9.2,701+,3,701+,11942,3%,37 : 63,30.08,30.6,15,41.8,49.7,29,2024,515,621,304,655,488,673,36.5748441,139.2394179,Public,37,29,35.23782432,24.98108108,1011.972973,567.8518519,37,63,Engineering & Technology,6.7,75,11826,9759,2067,457,52630.5,3,95.5,7.5,10,541-550,1100.5,11.5,Niigata City,Asia,1.96,6,0.5,31.08,6.25,3.75,313.7755102,0.640814741,483.5,0.398190108,54,1908,120
U0472,851-900,1001-1200,North South University,BD,Bangladesh,L,CO,HI,3,B,12.1,601+,48.4,180,5.6,701+,2.3,701+,12.2,701+,2.4,701+,1.1,701+,13.3,645,1.1,701+,18681,0%,42:58:00,33.415,12.9,10,76.1,15.8,43.3,2024,,,,,,,,,Private,7,855,30.61642857,11.54285714,1101.428571,18.03,42,58,Arts & Humanities,6.6,50,16380,9149,7231,313,52630.5,0,95.5,7.5,10,1001-1200,975.5,11.5,Dhaka,Asia,715,18,0.5,49.66,30.85,7.3,2.34,0,0,0.19284751,94,3229,24
U0473,851-900,701-750,Pavol Jozef Å afÃ¡rik University in KoÅ¡ice,SK,Slovakia,M,FC,HI,4,A,5.1,601+,3.6,601+,55.5,270,3.6,701+,2,701+,63.8,236,3.3,701+,13,663,1.3,701+,7060,24%,67:33:00,25.748,40.7,10.2,17.1,24.9,62.1,2024,,,,,,,,,Public,3,1054,26.37616667,6.833333333,1314,,67,33,,,75,22317,11755,10197.5,1.548,52630.5,10.5,95.5,7.5,10,601-650,9.5,11.5,KoÅ¡ice,Europe,810,8,0.5,14.34,8.3,32.9,,0,0,0.063725701,,,
U0474,851-900,541-550,Southern Federal University,RU,Russia,L,CO,VH,5,A,7.6,601+,3.6,601+,77.8,146,1.8,701+,3.5,701+,23.1,499,5.1,701+,6.6,701+,11.7,647,19181,11%,54:46:00,23.104,27.9,14.3,21.4,32.1,40.3,2024,,,,,,,,,Public,24,95,29.87127083,13.9625,1185.041667,541,54,46,Life Sciences & Medicine,3.5,100,18741,13322,5419,2.905,52630.5,15,95.5,7.5,10,531-540,1100.5,11.5,Rostov-on-Don,Europe,2.631,7,0.5,18.56,5.1,13.3,2.39,0.162137862,0,0.104936616,59,3278,96
U0475,851-900,801-1000,Technological University Dublin,IE,Ireland,L,CO,HI,1,A,12.1,601+,12.4,601+,12.6,701+,3.1,701+,32.7,470,39.6,346,5,701+,13.1,653,16.9,581,20801,18%,44:56:00,30.621,19.1,13.1,45.6,66,64.9,2024,,,,,,,,,Public,7,231,47.20792857,23.4,484.2857143,544,44,56,Life Sciences & Medicine,33.54383517,75,19364,11090,8274,4.118,52630.5,22,95.5,7.5,10,801-1000,1256,11.5,Dublin,Europe,1.445,15,0.5,32.6,12.75,36.15,3.71,0.163036963,0,0.175006775,195,5853,13
U0476,851-900,801-1000,TU Dortmund University,DE,Germany,L,CO,VH,4,A,13.6,601+,13.8,589,22.2,626,7.4,701+,20.2,589,19.1,559,17,574,9.1,701+,4.4,701+,19477,15%,49:51:00,48.637,35.7,42.2,62.3,72,57.3,2024,,,,,,,,,Public,9,31,59.47188889,32.65555556,234,257.5,49,51,Arts & Humanities,48.98986413,100,16305,11609,4696,2.405,52630.5,15,95.5,7.5,10,801-1000,558,11.5,Dortmund,Europe,2.137,11,0.5,54.26,11.45,19.65,2.51,0.077172827,0,0.287891603,234,3263,100
U0477,851-900,1001-1200,University of Bucharest,RO,Romania,XL,FO,VH,5,A,15.5,564,13.8,586,6.5,701+,4.2,701+,2.8,701+,1.9,701+,28.7,465,34.7,222,27.8,469,32362,2%,70:30:00,29.5895,24.8,21.1,43.2,25.3,29.1,2024,461,1001,304,925,1001,673,45.9852129,24.6859225,Public,6,1139,23.05858333,6.883333333,1481.666667,673,70,30,Arts & Humanities,8.3,100,31127,20104,11023,718,52630.5,2,95.5,7.5,10,1001-1200,765.5,11.5,Bucharest,Europe,1972,17,0.5,34.36,24.25,2.35,0.34178499,0.672327672,575.9,0.434130999,134,8259,28
U0478,851-900,801-1000,University of East London,UK,United Kingdom,L,CO,HI,3,A,3.6,601+,3.5,601+,3.5,701+,6.7,701+,74.2,258,100,31,2.1,701+,12,701+,1.1,701+,14480,52%,56:44:00,30.6055,21.8,15.1,41,28.2,84.9,2024,,,,,,,,,Public,69,1,50.81734058,25.96666667,455.4347826,388.05,56,44,Social Sciences & Management,9.5,75,18135,8678,9457,5.472,52630.5,57,95.5,7.5,10,801-1000,1100.5,11.5,London,Europe,582,22,1.869565217,30.64,7.75,87.1,3.78,0.116298701,0,0.157855561,129,7499,126
