university_id,university_name,year,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
241,HSE University,2024,399,12.0,28.0,Russia,Europe,Moscow,Public,27.3,31.9,1.9,7979.0,53312.0,1.9,225,49.5,4.56,Life Sciences & Medicine,34656.0,12%,13.0,2724.0,18.6,62:38,62.0,38.0,Undergraduate & Postgraduate,27531.0,8883.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
242,Iowa State University,2024,=400,69.0,27.9,United States,North America,Ames,Public,20.0,13.5,58.7,13280.0,222.0,58.7,321,203.0,134.05797101449275,Natural Sciences,28591.0,8%,8.0,1.656,17.1,46:54,46.0,54.0,Undergraduate & Postgraduate,16360.0,10756.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
243,Masaryk University,2024,=400,2.0,27.9,Czech Republic,Europe,Brno,Public,23.2,32.2,15.2,16125.0,898.0,15.2,268,500.0,474.6300211416491,Life Sciences & Medicine,32789.0,23%,25.0,1.892,18.4,62:38,62.0,38.0,Undergraduate & Postgraduate,24558.0,9103.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
244,University of Granada,2024,403,6.0,27.8,Spain,Europe,Granada,Public,44.0,9.8,23.3,6671.0,200.0,23.3,254,251.0,74.57121551081283,Life Sciences & Medicine,55523.0,9%,11.0,2.682,14.7,61:39,61.0,39.0,Undergraduate & Postgraduate,30954.0,20092.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
245,Istanbul Technical University,2024,=404,6.0,27.6,Turkey,Asia,Maslak-Istanbul,Public,24.2,60.4,13.3,5217.0,405.0,13.3,142,587.0,225.0,Engineering & Technology,19055.0,14%,15.0,1.8,25.8,42:58,42.0,58.0,Undergraduate & Postgraduate,11401.0,6636.0,913.31,10,382.0,34.57495,18.27,15.63,16.42
246,"University of California, Riverside",2024,=404,87.0,27.6,United States,North America,Riverside,Public,17.5,7.0,59.9,10118.0,200.0,59.9,311,328.0,133.6005344021376,Natural Sciences,25670.0,14%,16.0,1.497,19.6,51:49,51.0,49.0,Undergraduate & Postgraduate,18634.0,6599.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
247,University of the Philippines,2024,=404,1.0,27.6,Philippines,Asia,Quezon City,Public,34.4,58.9,1.9,3559.0,13335.0,1.9,118,26.9,0.82,Natural Sciences,53676.0,0%,0.0,4.48,11.1,57:43,57.0,43.0,Undergraduate & Postgraduate,38627.0,15778.0,1052.0,4,1050.0,25.6985,27.65,8.13,6.39
248,University of Delhi,2024,=407,7.0,27.4,India,Asia,New Delhi,Public,36.1,28.2,22.5,3415.0,1001.0,22.5,254,569.0,854.8249359521776,Engineering & Technology,29532.0,1%,2.0,1.171,23.8,47:53,47.0,53.0,Undergraduate & Postgraduate,17467.0,6737.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
249,University of Kansas,2024,=410,83.0,27.2,United States,North America,Lawrence,Public,15.1,13.3,9.0,4010.0,121.0,9.0,177,243.0,36.04408698242478,Natural Sciences,23410.0,7%,7.0,3.357,9.5,54:46,54.0,46.0,Undergraduate & Postgraduate,17514.0,6263.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
250,Oxford Brookes University,2024,=413,46.0,27.1,United Kingdom,Europe,Oxford,Public,28.9,29.7,8.4,4286.0,11168.0,8.4,105,25.6,3.75,Social Sciences & Management,13860.0,25%,30.0,1471.0,14.0,56:44,56.0,44.0,Undergraduate & Postgraduate,10328.0,3602.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
251,James Cook University,2024,=415,13.0,27.0,Australia,Oceania,Townsville,Public,15.4,8.7,51.1,1402.0,327.0,51.1,169,537.0,0.1112244897959183,Social Sciences & Management,9759.0,9%,14.0,2940.0,17.3,66:34,66.0,34.0,Undergraduate & Postgraduate,6420.0,2745.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
252,Tomsk State University,2024,418,10.0,26.9,Russia,Europe,Tomsk,Public,23.1,10.9,5.1,5136.0,4895.0,5.1,82,16.2,5.01,Arts & Humanities,7930.0,37%,37.0,1742.0,11.6,50:50,49.55551967,50.44448033,Undergraduate & Postgraduate,5107.0,2878.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
253,Washington State University,2024,=419,99.0,26.8,United States,North America,Pullman,Public,24.4,17.9,35.4,6188.0,460.0,35.4,272,321.0,237.72609819121448,Engineering & Technology,28896.0,6%,6.0,1.935,18.8,54:46,54.0,46.0,Undergraduate & Postgraduate,15373.0,10131.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
254,Graz University of Technology,2024,=421,8.0,26.7,Austria,Europe,Graz,Public,14.5,11.0,13.6,1536.0,460.0,13.6,89,780.0,0.322354590049054,Arts & Humanities,6660.0,24%,26.0,1427.0,8.2,27:73,27.0,73.0,Undergraduate & Postgraduate,4122.0,2612.0,435.0,3,119.0,51.20583333333333,43.87,38.33,33.0
255,Novosibirsk State University,2024,=421,4.0,26.7,Russia,Europe,Novosibirsk ,Public,27.5,14.4,12.6,1559.0,541.0,12.6,68,509.0,0.4441707717569786,Natural Sciences,7264.0,20%,23.0,1218.0,6.6,48:52,47.50047888,52.49952112,Undergraduate & Postgraduate,4874.0,2426.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
256,University of Limerick,2024,426,6.0,26.6,Ireland,Europe,Limerick,Public,17.5,29.1,21.9,1900.0,898.0,21.9,149,927.0,0.9432773109243696,Natural Sciences,14640.0,15%,18.0,952.0,27.1,52:48,52.0,48.0,Undergraduate & Postgraduate,10543.0,4148.0,440.0,7,231.0,47.20792857142857,44.34,40.61,28.35
257,Anna University,2024,427,12.0,26.5,India,Asia,Chennai,Public,8.5,8.5,99.8,3037.0,66267.0,99.8,265,57.4,3.03,Arts & Humanities,12824.0,1%,1.0,730.0,13.1,41:59,41.0,59.0,Undergraduate & Postgraduate,7743.0,3653.0,1100.42,16,218.0,38.128875,27.22,36.06,6.8
258,University of Trento,2024,=429,25.0,26.3,Italy,Europe,Trento,Public,24.6,8.9,44.0,1570.0,405.0,44.0,131,565.0,379.9249530956848,Social Sciences & Management,14100.0,7%,9.0,1.066,18.4,53:47,53.0,47.0,Undergraduate & Postgraduate,6499.0,7684.0,644.77,18,181.0,47.393,35.17,47.49,13.04
259,Koç University,2024,=431,1.0,26.2,Turkey,Asia,Istanbul,Private,22.4,47.3,28.6,1880.0,17780.0,28.6,149,53.1,5.01,Life Sciences & Medicine,6427.0,9%,12.0,560.0,19.5,49:51,49.0,51.0,Undergraduate & Postgraduate,4864.0,2247.0,1633.16,10,382.0,34.57495,24.91,23.94,9.43
260,Murdoch University,2024,=431,25.0,26.2,Australia,Oceania,Murdoch,Public,7.3,5.3,53.1,2949.0,1001.0,53.1,206,856.0,1.632952691680261,Social Sciences & Management,14816.0,38%,53.0,613.0,34.0,55:45,54.80237584,45.19762416,Undergraduate & Postgraduate,10222.0,5593.0,373.87,21,54.0,57.36819047619048,42.18,66.97,30.67
261,National Taipei University of Technology,2024,=431,7.0,26.2,Taiwan,Asia,Taipei City,Public,15.0,57.7,34.3,2569.0,44000.0,34.3,178,38.5,3.46,Arts & Humanities,9868.0,10%,5.0,714.0,15.6,29:71,29.0,71.0,Undergraduate & Postgraduate,6864.0,3744.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
262,National Taiwan Normal University,2024,=431,14.0,26.2,Taiwan,Asia,Taipei City,Public,34.5,20.8,5.9,1765.0,673.0,5.9,88,848.0,489.8107714701601,Engineering & Technology,10878.0,12%,17.0,1.374,12.3,50:50,49.56428038,50.43571962,Undergraduate & Postgraduate,6676.0,4391.0,1161.4,22,154.0,33.41943181818181,25.98,28.31,8.91
263,University of Stirling,2024,=431,53.0,26.2,United Kingdom,Europe,Stirling,Public,11.5,10.2,34.7,2611.0,460.0,34.7,158,969.0,0.6318681318681318,Social Sciences & Management,10650.0,28%,34.0,728.0,18.7,59:41,59.0,41.0,Undergraduate & Postgraduate,8172.0,3553.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
264,Dublin City University,2024,=436,5.0,26.0,Ireland,Europe,Dublin,Public,19.7,27.0,12.4,1380.0,673.0,12.4,142,968.0,535.4017501988862,Life Sciences & Medicine,14325.0,12%,13.0,1.257,26.1,58:42,58.0,42.0,Undergraduate & Postgraduate,9898.0,4814.0,440.0,7,231.0,47.20792857142857,44.34,40.61,28.35
265,Tampere University,2024,=436,7.0,26.0,Finland,Europe,Tampere,Public,22.5,19.5,31.8,4789.0,41065.0,31.8,209,38.4,3.97,Engineering & Technology,16236.0,7%,10.0,1.31,20.7,53:47,53.0,47.0,Undergraduate & Postgraduate,10759.0,6525.0,384.82,8,121.0,53.541875,36.49,55.81,13.23
266,Université Laval,2024,=441,19.0,25.9,Canada,North America,Québec,Public,19.9,11.0,25.1,8639.0,60739.0,25.1,223,49.1,4.38,Natural Sciences,30362.0,16%,18.0,2.29,17.9,59:41,59.0,41.0,Undergraduate & Postgraduate,19125.0,11002.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
267,University of Utah,2024,=441,48.0,25.9,United States,North America,Salt Lake City,Public,15.9,6.0,36.5,3815.0,93.0,36.5,154,125.0,27.80269058295964,Life Sciences & Medicine,31502.0,8%,9.0,3.345,13.3,50:50,50.0,50.0,Undergraduate & Postgraduate,22894.0,10212.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
268,National and Kapodistrian University of Athens,2024,=444,1.0,25.8,Greece,Europe,Athens,Public,26.3,31.6,29.1,14705.0,275.0,29.1,512,201.0,127.07948243992604,Life Sciences & Medicine,67934.0,11%,12.0,2.164,34.0,60:40,60.0,40.0,Undergraduate & Postgraduate,44526.0,22210.0,1152.18,8,521.0,35.509249999999994,26.59,34.58,5.27
269,University of Connecticut,2024,=444,75.0,25.8,United States,North America,Storrs,Public,15.1,6.9,41.6,4796.0,254.0,41.6,272,210.0,191.26506024096383,Arts & Humanities,28128.0,11%,14.0,1.328,13.1,53:47,53.0,47.0,Undergraduate & Postgraduate,17630.0,12220.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
270,Aston University,2024,=446,50.0,25.7,United Kingdom,Europe,Birmingham,Public,12.9,22.8,34.1,5198.0,13195.0,34.1,135,37.4,4.73,Social Sciences & Management,12950.0,25%,35.0,730.0,19.0,47:53,47.0,53.0,Undergraduate & Postgraduate,11563.0,4147.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
271,University of Jyväskylä,2024,=446,7.0,25.7,Finland,Europe,Jyväskylä,Public,17.2,12.5,15.3,2331.0,898.0,15.3,117,593.0,570.8836617927527,Natural Sciences,10702.0,3%,4.0,1.573,13.8,64:36,64.0,36.0,Undergraduate & Postgraduate,7396.0,3754.0,384.82,8,121.0,53.541875,36.49,55.81,13.23
272,Iran University of Science and Technology,2024,451,8.0,25.6,"Iran, Islamic Republic of",Asia,Tehran,Public,6.6,23.2,94.8,3547.0,673.0,94.8,286,546.0,1.2650375939849623,Engineering & Technology,14679.0,1%,7.0,532.0,32.7,36:64,36.0,64.0,Undergraduate & Postgraduate,7191.0,5365.0,693.23,6,325.0,44.60775,12.14,70.15,7.0
273,Czech Technical University in Prague,2024,=454,4.0,25.2,Czech Republic,Europe,Prague,Public,21.5,37.6,4.1,1708.0,460.0,4.1,133,673.0,175.0380517503805,Social Sciences & Management,15663.0,21%,21.0,2.628,8.7,31:69,31.0,69.0,Undergraduate & Postgraduate,7859.0,7617.0,1055.02,11,459.0,29.91190909090909,21.19,18.6,18.35
274,Southeast University,2024,=454,25.0,25.2,China (Mainland),Asia,Nanjing,Public,12.8,7.4,73.1,4061.0,541.0,73.1,278,175.0,158.69756526840715,Social Sciences & Management,39637.0,4%,4.0,3.409,12.4,35:65,35.0,65.0,Undergraduate & Postgraduate,28122.0,15820.0,1019.68,35,12.0,56.53822857142857,36.87,34.94,3.11
275,Sultan Qaboos University,2024,=454,1.0,25.2,Oman,Asia,Muscat,Public,16.7,13.7,18.4,2878.0,6761.0,18.4,94,34.2,7.59,Arts & Humanities,7512.0,4%,4.0,916.0,9.2,50:50,50.0,50.0,Undergraduate & Postgraduate,4783.0,2592.0,810.2,1,653.0,40.39549999999999,13.42,20.1,15.15
276,Florida State University,2024,=461,89.0,24.9,United States,North America,Tallahassee,Public,25.1,25.7,30.7,6710.0,139.0,30.7,202,275.0,62.164579606440064,Arts & Humanities,39831.0,6%,7.0,2.236,24.6,58:42,58.0,42.0,Undergraduate & Postgraduate,17492.0,23168.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
277,University of Bordeaux,2024,=465,22.0,24.7,France,Europe,Talence,Public,30.2,5.3,21.4,14296.0,460.0,21.4,304,519.0,143.97496087636932,Engineering & Technology,52643.0,14%,15.0,3.195,21.7,60:40,60.0,40.0,Undergraduate & Postgraduate,39329.0,12206.0,858.67,9,58.0,54.703833333333336,33.89,35.92,20.8
278,University of Sharjah,2024,=465,5.0,24.7,United Arab Emirates,Asia,Sharjah,Private,16.7,18.8,13.5,1831.0,35673.0,13.5,202,40.4,2.63,Engineering & Technology,12848.0,51%,51.0,678.0,18.9,67:33,67.0,33.0,Undergraduate & Postgraduate,7487.0,4840.0,460.42,5,229.0,49.6779,26.87,33.99,36.58
279,Illinois Institute of Technology,2024,=469,179.0,24.6,United States,North America,Chicago,Private,14.2,15.6,48.5,1526.0,541.0,48.5,95,1001.0,1.345771144278607,Natural Sciences,6107.0,36%,45.0,402.0,12.2,38:62,38.0,62.0,Undergraduate & Postgraduate,4597.0,2137.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
280,Hiroshima University,2024,472,13.0,24.5,Japan,Asia,Higashihiroshima City,Public,23.6,14.0,9.6,3101.0,541.0,9.6,149,312.0,228.6559594251902,Social Sciences & Management,14590.0,10%,12.0,2.366,7.6,38:62,38.0,62.0,Undergraduate & Postgraduate,10506.0,4416.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
281,Kobe University,2024,=476,11.0,24.3,Japan,Asia,Kobe City,Public,28.5,38.8,11.6,2714.0,327.0,11.6,107,369.0,164.6525679758308,Social Sciences & Management,15333.0,7%,7.0,1.986,10.2,35:65,35.0,65.0,Undergraduate & Postgraduate,11306.0,4049.0,1349.57,37,29.0,35.23782432432433,25.61,22.27,5.48
282,Missouri University of Science and Technology,2024,480,209.0,24.0,United States,North America,Rolla,Public,4.6,4.8,85.1,1891.0,1001.0,85.1,175,916.0,2.7127371273712737,Life Sciences & Medicine,7271.0,9%,13.0,369.0,21.6,24:76,24.0,76.0,Undergraduate & Postgraduate,4991.0,2315.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
283,Bangor University,2024,=481,50.0,23.9,United Kingdom,Europe,United Kingdom,Public,8.8,5.3,39.7,5094.0,673.0,39.7,303,866.0,0.9094594594594596,Arts & Humanities,8130.0,23%,31.0,740.0,14.8,59:41,59.0,41.0,Undergraduate & Postgraduate,6838.0,2197.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
284,Leibniz University Hannover,2024,=481,54.0,23.9,Germany,Europe,Hanover,Public,21.3,33.2,14.8,6193.0,34361.0,14.8,195,47.3,5.47,Social Sciences & Management,19807.0,15%,16.0,2.54,39.5,45:55,45.0,55.0,Undergraduate & Postgraduate,10836.0,7019.0,409.72,9,31.0,59.47188888888888,45.16,47.76,22.4
285,Satbayev University,2024,=481,3.0,23.9,Kazakhstan,Asia,Almaty,Public,23.3,36.0,1.2,2334.0,1191.0,1.2,33,21.2,2.78,Life Sciences & Medicine,8114.0,5%,17.0,1.281,12.4,55:45,55.0,45.0,Undergraduate & Postgraduate,5088.0,3258.0,917.63,2,1381.0,21.78675,20.73,4.62,20.19
286,University of Electronic Science and Technology of China,2024,=486,32.0,23.7,China (Mainland),Asia,Chengdu,Public,4.3,3.0,96.4,7496.0,673.0,96.4,462,291.0,331.2007874015748,Engineering & Technology,37498.0,3%,2.0,2.032,15.7,28:72,28.0,72.0,Undergraduate & Postgraduate,31767.0,8050.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
287,University of Guelph,2024,=486,16.0,23.7,Canada,North America,Guelph,Public,13.5,20.9,47.5,4688.0,200.0,47.5,291,360.0,181.48820326678765,Life Sciences & Medicine,22936.0,10%,11.0,1.102,27.3,59:41,59.0,41.0,Undergraduate & Postgraduate,13447.0,9867.0,559.59,23,21.0,55.883456521739134,36.42,48.16,22.85
288,Dalian University of Technology,2024,=491,22.0,23.5,China (Mainland),Asia,Dalian,Public,9.1,3.2,79.8,10052.0,405.0,79.8,509,176.0,139.36682725395733,Life Sciences & Medicine,37389.0,3%,5.0,2.906,14.5,32:68,32.0,68.0,Undergraduate & Postgraduate,28211.0,14062.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
289,University of Iowa,2024,=491,59.0,23.5,United States,North America,Iowa City,Public,19.9,11.2,20.9,6954.0,151.0,20.9,199,148.0,51.641586867305065,Arts & Humanities,28583.0,6%,5.0,2.924,10.9,55:45,55.0,45.0,Undergraduate & Postgraduate,20986.0,7397.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
290,Rensselaer Polytechnic Institute,2024,=494,124.0,23.4,United States,North America,Troy,Private,8.3,7.0,70.7,2299.0,254.0,70.7,155,664.0,0.3974960876369327,Arts & Humanities,7496.0,20%,16.0,639.0,15.3,31:69,31.0,69.0,Undergraduate & Postgraduate,6013.0,860.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
291,Ewha Womans University,2024,=498,14.0,23.2,South Korea,Asia,Seoul,Private,26.7,23.0,7.7,1026.0,673.0,7.7,97,487.0,276.27257799671594,Natural Sciences,13999.0,15%,16.0,2.436,16.7,100:0,100.0,0.0,Undergraduate & Postgraduate,9985.0,4241.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
292,Ulster University,2024,=498,58.0,23.2,United Kingdom,Europe,Coleraine,Public,8.4,13.0,12.1,2788.0,898.0,12.1,220,893.0,779.5138888888889,Arts & Humanities,19825.0,10%,29.0,1.152,20.1,55:45,55.0,45.0,Undergraduate & Postgraduate,18782.0,5658.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
293,University of Delaware,2024,=498,101.0,23.2,United States,North America,Newark,Public,10.3,7.9,59.1,6406.0,405.0,59.1,280,371.0,318.3962264150944,Natural Sciences,21545.0,11%,11.0,1.272,16.1,58:42,58.0,42.0,Undergraduate & Postgraduate,12906.0,8702.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
294,Bilkent University,2024,=502,9.0,23.1,Turkey,Asia,Ankara,Private,22.2,44.9,12.9,1476.0,460.0,12.9,109,967.0,0.5974025974025974,Social Sciences & Management,9109.0,8%,6.0,770.0,14.8,48:52,48.0,52.0,Undergraduate & Postgraduate,5877.0,3103.0,913.31,10,382.0,34.57495,18.27,15.63,16.42
295,University of Portsmouth,2024,=502,48.0,23.1,United Kingdom,Europe,Portsmouth,Public,8.4,9.6,18.7,7709.0,304.0,18.7,153,943.0,223.6938925680648,Arts & Humanities,23625.0,29%,36.0,1.359,16.8,48:52,48.0,52.0,Undergraduate & Postgraduate,15232.0,7138.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
296,Macau University of Science and Technology,2024,=505,2.0,23.0,Macau SAR,Asia,"Macao SAR, China",Private,4.2,4.2,47.8,3924.0,79798.0,47.8,278,43.4,3.19,Arts & Humanities,14091.0,92%,94.0,486.0,41.8,57:43,57.0,43.0,Undergraduate & Postgraduate,15054.0,3210.0,550.17,2,196.0,56.01275,10.5,60.8,56.71
297,Sogang University,2024,=509,34.0,22.9,South Korea,Asia,Seoul,Private,21.5,49.1,5.5,2295.0,1001.0,5.5,122,838.0,984.267453294002,Engineering & Technology,9688.0,19%,18.0,1.017,23.9,46:54,46.0,54.0,Undergraduate & Postgraduate,7422.0,2895.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
298,University of Bayreuth,2024,=509,38.0,22.9,Germany,Europe,Bayreuth,Public,10.3,19.3,27.0,2050.0,327.0,27.0,141,667.0,0.3665919282511211,Social Sciences & Management,8944.0,14%,17.0,892.0,24.5,47:53,47.0,53.0,Undergraduate & Postgraduate,5440.0,2036.0,409.72,9,31.0,59.47188888888888,45.16,47.76,22.4
299,East China Normal University,2024,=511,38.0,22.8,China (Mainland),Asia,Shanghai,Public,15.2,3.7,53.1,8827.0,1001.0,53.1,355,383.0,405.0991501416431,Life Sciences & Medicine,28787.0,8%,7.0,2.471,14.1,62:38,62.0,38.0,Undergraduate & Postgraduate,17486.0,12677.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
300,Boğaziçi University,2024,=514,3.0,22.7,Turkey,Asia,Turkey,Public,23.0,58.4,14.3,1664.0,16479.0,14.3,139,41.1,2.91,Social Sciences & Management,12877.0,2%,5.0,571.0,23.5,46:54,46.0,54.0,Undergraduate & Postgraduate,8012.0,3986.0,1633.16,10,382.0,34.57495,24.91,23.94,9.43
301,Duy Tan University,2024,=514,1.0,22.7,Vietnam,Asia,Da Nang,Private for Profit,10.7,26.3,33.6,4270.0,52164.0,33.6,224,44.8,3.26,Natural Sciences,23951.0,0%,1.0,1310.0,24.3,61:39,61.0,39.0,Undergraduate & Postgraduate,15261.0,8313.0,1091.56,3,629.0,33.961,16.54,18.73,12.02
302,Shanghai University,2024,=514,40.0,22.7,China (Mainland),Asia,Shanghai,Public,22.2,9.0,25.4,9633.0,673.0,25.4,261,357.0,161.93455245428297,Natural Sciences,38015.0,6%,6.0,4.156,13.0,50:50,50.0,50.0,Undergraduate & Postgraduate,30413.0,9177.0,616.32,35,12.0,56.53822857142857,21.88,70.61,14.17
303,Kyungpook National University,2024,=520,11.0,22.6,South Korea,Asia,Daegu,Public,11.1,18.0,17.2,4400.0,363.0,17.2,207,280.0,133.89893028402804,Arts & Humanities,18432.0,14%,17.0,2.711,20.1,47:53,47.0,53.0,Undergraduate & Postgraduate,9532.0,7630.0,682.03,18,62.0,43.17502777777778,22.69,33.0,15.2
304,University of Hull,2024,=523,38.0,22.5,United Kingdom,Europe,Hull,Public,8.5,3.5,25.4,2751.0,898.0,25.4,222,754.0,0.9016064257028112,Engineering & Technology,12305.0,21%,35.0,996.0,18.0,55:45,55.0,45.0,Undergraduate & Postgraduate,8395.0,4855.0,614.48,69,1.0,50.81734057971014,35.82,38.92,35.29
305,Aristotle University of Thessaloniki,2024,=530,2.0,22.1,Greece,Europe,Thessaloniki,Public,28.7,25.9,13.5,10721.0,240.0,13.5,288,285.0,138.16925734024178,Life Sciences & Medicine,49654.0,5%,5.0,1.737,18.2,58:42,58.0,42.0,Undergraduate & Postgraduate,32493.0,15352.0,1152.18,8,521.0,35.509249999999994,26.59,34.58,5.27
306,University of Genoa,2024,=530,11.0,22.1,Italy,Europe,Genoa,Public,17.4,3.8,40.6,8697.0,304.0,40.6,314,306.0,227.5449101796407,Natural Sciences,21470.0,7%,9.0,1.336,16.5,58:42,58.0,42.0,Undergraduate & Postgraduate,13288.0,6930.0,644.77,18,181.0,47.393,35.17,47.49,13.04
307,University of Crete,2024,=534,3.0,22.0,Greece,Europe,Heraklion,Public,15.1,14.3,67.9,3045.0,541.0,67.9,258,698.0,1.2379862700228832,Natural Sciences,14119.0,4%,5.0,437.0,26.5,64:36,64.0,36.0,Undergraduate & Postgraduate,8519.0,4032.0,1152.18,8,521.0,35.509249999999994,26.59,34.58,5.27
308,University of Salamanca,2024,=534,16.0,22.0,Spain,Europe,Salamanca,Public,26.8,15.0,6.9,10532.0,460.0,6.9,122,621.0,226.15535889872172,Life Sciences & Medicine,24707.0,13%,16.0,2.034,14.7,61:39,61.0,39.0,Undergraduate & Postgraduate,18050.0,7699.0,906.25,9,313.0,39.44405555555555,32.27,29.18,17.1
309,ITMO University,2024,=542,17.0,21.7,Russia,Europe,St. Petersburg,Public,12.0,11.6,6.9,2142.0,8379.0,6.9,102,11.8,2.75,Arts & Humanities,10902.0,18%,17.0,1.849,14.6,32:68,32.0,68.0,Undergraduate & Postgraduate,10029.0,4323.0,1470.93,24,95.0,29.87127083333333,18.23,14.05,16.72
310,Bar-Ilan University,2024,=545,6.0,21.5,Israel,Asia,Ramat Gan,Public,8.0,5.3,62.2,3465.0,673.0,62.2,292,512.0,0.7291440953412784,Engineering & Technology,19599.0,4%,4.0,923.0,19.0,58:42,58.0,42.0,Undergraduate & Postgraduate,13906.0,5981.0,610.8,3,209.0,47.23766666666666,30.0,49.3,10.72
311,Lehigh University,2024,=548,139.0,21.4,United States,North America,Bethlehem,Private,5.8,4.2,38.4,1724.0,405.0,38.4,143,891.0,0.75,Engineering & Technology,6518.0,17%,16.0,540.0,11.2,46:54,46.0,54.0,Undergraduate & Postgraduate,4557.0,2376.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
312,University of Eastern Finland,2024,=548,5.0,21.4,Finland,Europe,Kuopio,Public,14.8,9.7,24.6,2956.0,541.0,24.6,109,440.0,448.218724109362,Engineering & Technology,12237.0,5%,7.0,1.207,18.5,68:32,68.0,32.0,Undergraduate & Postgraduate,8506.0,4343.0,384.82,8,121.0,53.541875,36.49,55.81,13.23
313,Florida International University,2024,=556,146.0,21.1,United States,North America,Miami,Public,14.9,35.4,12.8,9221.0,541.0,12.8,161,538.0,243.58397118415127,Arts & Humanities,35006.0,9%,9.0,2.221,22.4,56:44,56.0,44.0,Undergraduate & Postgraduate,23177.0,12332.0,647.61,98,2.0,56.84324489795918,29.74,38.11,19.26
