university_id,year,university_name,world_rank,national_rank,overall_score,country,region,city,university_type,academic_reputation_score,employer_reputation_score,citations_score,publications_count,citations_count,citations_per_faculty,h_index,research_output_score,research_productivity_index,subject_field,total_students,international_students_count,international_student_ratio,faculty_count,faculty_to_student_ratio,gender_ratio,female_percentage,male_percentage,degree_level,undergraduate_count,postgraduate_count,country_avg_rank,universities_ranked_count,best_university_rank,country_avg_overall_score,country_avg_academic_reputation,country_avg_citations,country_avg_international_ratio
828,2024,Iowa State University,400.0,90.0,27.9,United States,North America,Ames,Public  ,20.0,13.5,58.7,7235,99211,51.0605334,285,39.4,3.72,social sciences & management,28591.0,2287.0,8.0,1943.0,14.71487391,46:54:00,46.0,54.0, UNDERGRADUATE & POSTGRADUATE,19331,9260,629.21,256,1.0,44.21,29.31,36.0,15.65
1399,2026,Northwest University,1100.5,61.0,32.662,China (Mainland),asia  ,Xi'an,Public,5.8,3.2,31.8,10885,15871,6.651585843,130,18.8,4.56,Engineering & Technology,26259.0,788.0,3.0,2386.0,11.00544845,54:46:00  ,54.0,46.0,Undergraduate & Postgraduate,21649,4610,616.32,72,14.0,46.0,21.88,70.61,14.17
377,2017,Chung Yuan Christian University,786.0,24.0,19.4325,Taiwan,asia,Taoyuan City, Public,17.68300464,19.83750322,17.27699469,4768,28218,15.61578215,193,17.5,2.64,natural sciences,15187.0,759.0,5.0,1807.0,8.404537908,41:59:00,41.0,59.0,Undergraduate & Postgraduate,13044,2143,552.73,28,68.0,27.36,27.65,27.69,7.01
2226,2022,Universidad Técnica Federico Santa María,900.5,8.0,45.8,CHILE,Latin America,Valparaíso,PRIVATE,50.47673925,38.78277423,56.61068798,3886,37476,41.77914266,187,53.5,4.33,engineering & technology,17940.0,717.0,3.996655518,897.0,20.0,40 : 60,39.5320329,60.4679671,Undergraduate & Postgraduate,12893,5047,1053.97,36,135.0,31.4,31.29,30.89,198.9
1598,2018,RWTH Aachen University,141.0,18.0,55.6,Germany,Europe,Aachen,Public,51.25982777,70.96743343,47.94328941,6743,136370,56.09636597,410,49.6,2.77,Life Sciences & Medicine,43721.0,12477.0,28.53777361,2431.0,19.0, 32 : 68,32.0,68.0, Undergraduate & Postgraduate,30703,13018,313.21,81,35.0,49.57,49.65,48.83,12.95
988,2023,Khulna University of Engineering and Technology,1242.0,5.0,23.5075,Bangladesh,ASIA,Bangladesh,PUBLIC,26.54523788,26.2564568,22.54126852,976,6525,20.98118148,101,24.5,3.14,Engineering & Technology,5562.0,0.0,0.0,311.0,17.88424437, 49:51:00,48.85344441,51.14655559,Undergraduate & Postgraduate,3996,1566,1067.5,6,809.0,30.79,17.08,10.04,4.52
350,2025,Chiba Institute of Technology,2025.0,119.0,14.6205,Japan  ,Asia,Japan,private,15.64551123,12.60764144,13.18533403,2857,10097,12.48049549,95,14.4,3.53,Arts & Humanities,9992.0,200.0,2.0,809.0,12.35105068,41:59:00,41.19696573,58.80303427,Undergraduate & Postgraduate,7461,2531,1288.24,121,32.0,27.87,22.53,19.61,5.07
1730,2025,Shahrekord University of Medical Sciences,962.0,31.0,35.0405,Iran,asia,Iran,Private,32.29851685,35.01270122,24.48935107,2252,13713,24.1843313,118,28.4,3.97,Arts & Humanities,2836.0,0.0,0.0,567.0,5.001763668,60:40:00,60.0,40.0,Undergraduate & Postgraduate,2102,734,1110.58,72,410.0,32.58,32.54,33.08,4.0
1039,2024,Kyoto University,46.0,2.0,76.3,Japan  ,Asia,Kyoto,Public,98.7,99.1,49.3,11284,55683,41.64761007,220,74.0,8.44,Social Sciences & Management,21817.0,2400.0,11.0,1337.0,16.31787584,25 : 75,25.0,75.0,Undergraduate & Postgraduate,16831,4986,1185.91,124,28.0,27.19,22.28,20.27,5.07
3223,2019,Université de Fribourg,625.5,14.0,50.3,Switzerland, europe,Fribourg,Public,51.38118869,47.72718336,61.97517908,1503,38126,64.72987654,203,56.7,2.55,Natural Sciences,11780.0,2.345,0.019906621,589.0,20.0,60:40:00,59.75115075,40.24884925,Undergraduate & Postgraduate,9250,2530,208.25,14,7.0,58.89,61.02,57.46,28.21
1280,2026,National Institute of Technology Delhi,1331.0,114.0,29.828,India,Asia,India,Private,27.60720515,31.42587692,25.19661478,470,2558,16.9395484,47,26.4,3.11,Social Sciences & Management,1329.0,40.0,3.0,151.0,8.801324503,49:51:00,49.0,51.0, Undergraduate & Postgraduate,990,339,1100.42,163,123.0,34.76,27.22,36.06,6.8
802,2019,Institut Teknologi Sepuluh Nopember,900.5,8.0,17.3025,Indonesia,Asia,Surabaya,Public  ,15.70204143,15.75907589,19.1780876,131,979,19.58971797,33,17.4,2.62,Social Sciences & Management,16712.0,719.0,4.30229775,50.0,13.0,40 : 60,40.0,60.0,UNDERGRADUATE & POSTGRADUATE,12002,4710,740.5,12,292.0,29.57,29.94,29.82,504.3
3024,2020,University of Texas at Dallas,320.0,82.0,46.0425,United States  ,AMERICAS,United States,PUBLIC  ,49.09066824,43.38493658,58.79616806,13379,163549,45.37977436,408,53.9,3.71, life sciences & medicine,22757.0,5689.0,25.0,3604.0,6.314372919,43:57:00,43.0,57.0,undergraduate & postgraduate,13379,9378,458.79,229,1.0,45.59,45.51,45.31,81.75
2443,2016,University College Dublin,176.0,2.0,50.6, ireland,Europe  ,Dublin,Public,46.77908789,46.29518204,46.37274833,1844,36190,34.59876238,181,46.6,1.76,Social Sciences & Management,22193.0,5104.0,23.0,1046.0,21.21701721,45:55:00,44.99911283,55.00088717,Undergraduate & Postgraduate,14742,7451,360.67,9,101.0,38.69,40.08,36.57,22.89
1853,2018,Sumy State University,900.5,5.0,18.4,Ukraine,europe,Sumy,public  ,23.35368728,19.93245794,15.96843596,1023,8284,9.276845979,89,19.7,1.15,engineering & technology,8037.0,1.677,0.020865995,893.0,9.0,58:42:00,58.14910356,41.85089644,undergraduate & postgraduate,5643,2394,816.6,10,405.5,25.2,26.78,27.84,9.25
1250,2016,Nanjing University,280.0,5.0,42.325,China,Asia,Nanjing, PUBLIC,43.86748503,50.78784502,54.25957137,8793,85050,40.85034743,295,49.1,4.22,Natural Sciences,29743.0,2974.0,10.0,2082.0,14.2857829,46:54:00,46.0,54.0,Undergraduate & Postgraduate,16862,12881,546.14,37,42.0,28.38,28.63,29.02,4.57
1537,2018,Pontificia Universidad Católica de Valparaíso,725.5,9.0,34.2,Chile,Latin America,Valparaíso,private,28.1891628,44.26630234,35.24514268,4076,18112,21.13448266,128,31.7,4.76,Engineering & Technology,17140.0,174.0,1.015169195,857.0,20.0, 47:53:00,47.18462101,52.81537899,Undergraduate & Postgraduate  ,10973,6167,753.41,23,137.0,27.51,26.17,27.54,310.08
1723,2020,Shahid Beheshti University,900.5,5.0,26.8725,"Iran, Islamic Republic of",Asia,Tehran,public,35.21863623,28.47079987,26.59023337,1349,20466,23.76992793,148,30.9,1.57,Engineering & Technology,18403.0,268.0,1.456284301,861.0,22.0,51:49:00,51.0,49.0,Undergraduate & Postgraduate  ,12289,6114,658.0,6,407.0,28.69,28.34,29.78,1.5
1512,2022,Politecnico di Bari,725.5,47.0,56.3,Italy, Europe  ,Bari,Public,53.74572736,48.5318041,57.88595024,1064,10497,41.82204463,106,55.8,4.24,Arts & Humanities,2008.0,149.0,7.420318725,251.0,8.0,52:48:00,52.08302287,47.91697713,UNDERGRADUATE & POSTGRADUATE,1248,760,614.23,73,142.0,40.29,39.48,41.44,44.78
3156,2021,Universität Innsbruck,265.0,6.0,36.2,austria  , Europe,Innsbruck,Public,40.20763243,30.59019122,43.74081425,3412,53563,30.2785638,222,42.0,1.93,Social Sciences & Management,14152.0,6323.0,44.67919729,1769.0,8.0,52:48:00,51.64246379,48.35753621,UNDERGRADUATE & POSTGRADUATE,8150,6002,421.91,17,150.0,45.14,46.82,43.64,25.97
2883,2016,University of Padua,306.0,7.0,40.5275,Italy  ,Europe,Italy,Public,36.68227382,42.14199219,41.87586219,12780,257863,46.02231853,521,39.3,2.28,Natural Sciences  ,62577.0,2503.0,4.0,5603.0,11.16848117,56:44:00,56.0,44.0, Undergraduate & Postgraduate,44539,18038,369.12,34,114.0,37.45,36.33,37.4,6.21
3391,2025,Zhejiang University of Finance and Economics,1121.0,36.0,32.094,CHINA, Asia,China,Public,30.21672186,29.70931675,35.58472038,8012,50230,32.5537406,176,32.9,5.19, Life Sciences & Medicine,19422.0,388.0,2.0,1543.0,12.58716785,62:38:00,62.0,38.0,Undergraduate & Postgraduate  ,13885,5537,1016.12,52,239.0,34.66,36.01,35.09,2.81
697,2022,Hiroshima University,343.0,12.0,31.8,Japan  ,Asia,Higashihiroshima City,public,37.37897262,35.2798287,22.62190652,157,1171,23.42418762,32,30.0,3.14,Social Sciences & Management,15048.0,1.68,0.011164274,50.0,6.0,38 : 62,38.0,62.0,undergraduate & postgraduate,10347,4701,1043.91,120,23.0,24.82,24.45,24.95,4.19
2567,2026,University of Chile,1058.0,8.0,34.5295,Chile,Latin America,Chile,Public,37.208662,38.54352679,39.94285577,19036,138307,24.69773001,396,38.6,3.4,Social Sciences & Management,42010.0,1260.0,3.0,5600.0,7.501785714,49:51:00,49.0,51.0,UNDERGRADUATE & POSTGRADUATE,29391,12619,1388.78,46,116.0,30.1,24.89,17.44,9.38
3198,2019,Université Paris 1 Panthéon-Sorbonne,299.0,16.0,34.5,france,EUROPE,Paris,Public  ,37.44610584,40.82087286,36.77934404,2659,48853,29.09653267,225,37.1,1.58,Natural Sciences,35259.0,7257.0,20.58197907,1679.0,21.0,60:40:00  ,60.04944529,39.95055471,undergraduate & postgraduate,16619,18640,514.48,68,42.0,36.5,36.93,36.97,18.35
2917,2025,University of Qom,1560.0,64.0,24.3755,Iran,asia,Iran,Public,26.3257731,27.86550572,23.89030884,3191,14077,20.43152611,129,25.1,4.63,arts & humanities,11223.0,3367.0,30.0,689.0,16.28882438,43:57:00,43.0,57.0, Undergraduate & Postgraduate,7775,3448,1110.58,72,410.0,32.58,32.54,33.08,4.0
2077,2023,UNIR – International University of La Rioja,1351.0,76.0,21.2125,Spain  ,Europe,Spain,PUBLIC  ,21.78330541,18.09368691,26.30964711,4153,40167,21.27498021,177,24.0,2.2,Engineering & Technology,27135.0,11125.0,41.0,1888.0,14.37235169,62:38:00,62.0,38.0,Undergraduate & Postgraduate  ,18764,8371,835.17,78,178.0,35.3,28.29,25.92,15.9
1093,2016,London School of Economics and Political Science,23.0,5.0,81.3,United Kingdom,europe,United Kingdom,Public,81.87737176,72.99232639,66.58440056,2554,41194,56.12201709,215,74.2,3.48,Social Sciences & Management,9235.0,6464.0,70.0,734.0,12.58174387,53:47:00,53.0,47.0,Undergraduate & Postgraduate,6713,2522,329.32,78,2.0,43.92,43.23,42.78,28.22
1571,2026,Pukyong National University,1300.5,37.0,30.481, Republic of Korea  , asia,Busan,public,9.4,6.0,13.6,3360,18714,17.89101305,163,11.5,3.21, Engineering & Technology,16710.0,1337.0,8.0,1046.0,15.9751434,47:53:00,47.0,53.0,UNDERGRADUATE & POSTGRADUATE,8795,7915,682.03,43,38.0,36.74,22.69,33.0,15.2
150,2024,Auezov South Kazakhstan University,615.5,5.0,67.7,Kazakhstan  ,Asia,Shymkent,PUBLIC,15.2,21.5,1.0,9099,1615,1.0,38,8.1,5.63,Natural Sciences,22621.0,5875.0,25.97100124,1615.0,14.00681115,41:59:00,40.56437434,59.43562566,Undergraduate & Postgraduate,16506,6115,896.36,22,230.0,44.97,15.58,3.05,20.67
1540,2018,Pontificia Universidad Javeriana,465.5,4.0,57.8, colombia  , latin america,Bogotá,Private,36.95146618,61.14796024,66.87022465,154,2095,41.90935632,52,51.9,3.08,Life Sciences & Medicine,29.148,415.0,1423.768355,50.0,14.0,48:52:00,47.86369035,52.13630965,Undergraduate & Postgraduate,21,8,682.4,15,254.0,31.22,29.58,32.96,370.06
1345,2022,National Yang Ming Chiao Tung University,268.0,4.0,36.9,Taiwan,asia  ,Taiwan,Public,43.43872772,36.7237488,34.03584408,7588,73473,34.78826183,218,38.7,3.59,Social Sciences & Management,16870.0,1475.0,8.743331357,2112.0,8.0,35 : 65,35.0,65.0,Undergraduate & Postgraduate,11889,4981,964.78,43,68.0,25.29,26.47,24.49,7.33
1859,2024,Swansea University,307.0,45.0,33.9,UNITED KINGDOM,Europe,Swansea,Public,21.0,45.0,27.4,3081,30089,28.87625488,176,24.2,2.96,Life Sciences & Medicine,18505.0,3886.0,21.0,1042.0,17.75911708,47:53:00,47.0,53.0,Undergraduate & Postgraduate,10694,7811,519.27,121,2.0,45.05,32.02,36.12,30.03
1632,2020,Ruhr-Universität Bochum,432.0,56.0,26.7,Germany,Europe,Bochum,Public,24.0948724,21.23025736,21.37486763,229,957,19.13825996,32,22.7,4.58,Engineering & Technology,43.12,6.564,15.22263451,50.0,35.0,43:57:00,43.4649913,56.5350087, Undergraduate & Postgraduate,30,13,360.83,85,33.0,47.97,48.42,47.92,14.63
867,2026,Jadara University,,,1.0,Jordan,Asia,Jordan,Private not for Profit,9.9,4.2,3.3,1838,1544,2.21450369,39,6.6,2.64,Life Sciences & Medicine,9242.0,963.0,,,13.25968436,50:50:00,50.02141124,49.97858876,Undergraduate & Postgraduate,6354,2888,943.43,23,324.0,38.94,22.8,17.82,20.04
1430,2020,Okayama University,565.5,24.0,24.165,Japan,Asia,Okayama City,public,18.68704221,20.47020772,24.98820152,77,1668,33.36480444,45,21.8,1.54, LIFE SCIENCES & MEDICINE,13099.0,813.0,6.206580655,50.0,8.0,39 : 61,39.0,61.0,UNDERGRADUATE & POSTGRADUATE,9686,3413,883.41,111,22.0,24.58,24.14,24.31,4.17
2581,2025,University of Concepción,1369.0,22.0,27.6165, CHILE,Latin America,Chile,Private,25.78102263,28.55448774,27.72141456,7705,34737,20.83788637,215,26.8,4.62,Arts & Humanities,30363.0,607.0,2.0,1667.0,18.21415717,52:48:00,52.0,48.0,Undergraduate & Postgraduate,20523,9840,1334.84,50,93.0,27.98,20.3,13.86,10.12
1702,2025,Saveetha Institute of Medical and Technical Sciences,975.5,56.0,47.4635,India,Asia,India, Private,5.5,2.6,7.2,13430,11854,6.255402966,91,6.4,7.09,ARTS & HUMANITIES  ,12468.0,873.0,7.0,1895.0,6.579419525,48:52:00,48.0,52.0,Undergraduate & Postgraduate,9488,2980,1073.64,135,118.0,35.02,25.4,32.61,7.01
1402,2019,Norwegian University of Life Sciences,506.0,7.0,36.8875,norway, europe,Norway,private,37.58896702,56.01848423,32.39353715,1741,8651,22.18115951,102,35.0,4.46,LIFE SCIENCES & MEDICINE,5700.0,1311.0,23.0,390.0,14.61538462,60:40:00,60.0,40.0,UNDERGRADUATE & POSTGRADUATE,2727,2973,339.43,8,135.0,43.38,43.33,46.74,13.1
993,2017,King Abdullah University of Science & Technology,,,1.0,Saudi Arabia,Asia,Thuwal,Private,1.046968014,1.120258845,1.0,375,145,1.0,13,1.0,2.59,ENGINEERING & TECHNOLOGY,1015.0,676.0,66.60098522,145.0,7.0,64:36:00,64.13704624,35.86295376,undergraduate & postgraduate,730,285,474.83,10,189.0,34.12,34.67,32.21,209.07
242,2021,"Birla Institute of Technology and Science, Pilani",1001.0,45.0,22.3475,India, Asia,Pilani,Private,24.21273039,16.09415524,20.23128355,2019,8874,11.43560415,99,22.2,2.6,Social Sciences & Management,14788.0,289.0,1.95428726,776.0,18.0, 50:50:00,49.73951978,50.26048022,Undergraduate & Postgraduate,9706,5082,909.99,76,172.0,27.62,27.21,27.87,1.88
2497,2018,University of Bayreuth,575.5,71.0,46.56,germany, EUROPE  ,Bayreuth,Public,36.35947666,47.03697461,36.36808553,2560,27314,30.62058626,139,36.4,2.87,Arts & Humanities  ,12917.0,993.0,7.687543547,892.0,9.0, 45:55:00,45.0,55.0, Undergraduate & Postgraduate  ,6965,5952,313.21,81,35.0,49.57,49.65,48.83,12.95
1665,2021,Sabancı University,525.0,3.0,39.085,Turkey, Asia,Turkey,public,28.94177648,40.87611538,38.69213419,4603,28460,38.61638496,166,33.8,6.25,engineering & technology,3687.0,332.0,9.0,737.0,5.002713704,39 : 61,39.0,61.0,Undergraduate & Postgraduate,2605,1082,1118.52,50,428.0,24.01,23.87,24.2,4.11
1957,2021,The Hebrew University of Jerusalem,177.0,1.0,45.7,israel,Asia,Jerusalem,Public,44.73785162,43.26759911,56.17967445,10220,109884,47.87956334,280,50.5,4.45,Engineering & Technology,16065.0,1176.0,7.320261438,2295.0,7.0,70:30:00,70.24111368,29.75888632,Undergraduate & Postgraduate,12979,3086,518.5,11,177.0,32.81,34.1,32.26,377.95
613,2023,Georgetown University,281.0,71.0,36.3, United States  ,north america  ,Washington D.C.,Private,31.2,44.6,27.3,5716,26691,18.49682717,161,29.2,3.96,Arts & Humanities,16074.0,3054.0,19.0,1443.0,11.13929314,54:46:00  ,54.0,46.0,Undergraduate & Postgraduate,12024,4050,646.76,264,1.0,44.35,28.72,37.03,16.54
2705,2021,University of Jyväskylä,333.0,4.0,31.7,Finland, EUROPE,Jyväskylä,public,28.66099217,26.71399731,33.79066678,228,1561,31.22710465,42,31.2,4.56,Arts & Humanities,10262.0,339.0,3.30344962,50.0,7.0,61:39:00,61.0,39.0,UNDERGRADUATE & POSTGRADUATE  ,6929,3333,386.55,10,104.0,37.9,38.71,36.44,8.3
3158,2021,Universität Konstanz,443.0,59.0,25.9,Germany,EUROPE,Konstanz,Public,23.01932091,29.22545106,32.63747908,90,1044,20.8819466,24,27.8,1.8,Social Sciences & Management,11.429,1.239,10.84084347,50.0,11.0,39 : 61,39.41225115,60.58774885,undergraduate & postgraduate,5,6,360.49,85,32.0,47.98,48.61,48.93,14.82
622,2017,Ghent University,131.0,3.0,57.6,Belgium,Europe,Ghent,public,46.36879213,66.87072578,66.90775209,22151,401252,72.46747442,571,56.6,4.0, Engineering & Technology,35374.0,4609.0,13.02934359,5537.0,7.0,53:47:00,53.0,47.0,Undergraduate & Postgraduate  ,25837,9537,241.12,12,79.0,49.01,47.67,47.28,18.87
1037,2021,Kyoto Prefectural University of Medicine,905.0,52.0,27.4625,Japan,Asia,Japan,Public,30.24045636,31.51708125,21.45387393,757,4089,21.4064675,66,25.8,3.96,Natural Sciences,1323.0,13.0,,,6.926701571,47:53:00,47.0,53.0,Undergraduate & Postgraduate,1034,289,951.49,117,24.0,24.78,25.02,24.49,4.04
592,2019,GITAM University,1242.0,55.0,11.565,India,ASIA,India,Public  ,13.83805828,12.01559871,12.79427914,5068,13062,10.30919365,94,13.3,4.0,life sciences & medicine  ,16223.0,324.0,2.0,1267.0,12.80426204,32 : 68,32.0,68.0, Undergraduate & Postgraduate,12088,4135,816.06,57,162.0,25.42,26.21,25.69,2.36
352,2016,China Agricultural University,537.0,16.0,27.6175,China  , Asia,Beijing,Public,26.84821143,31.13041901,26.17973415,4167,17923,16.27871385,161,26.5,3.78, arts & humanities,19342.0,193.0,1.0,1101.0,17.56766576,57:43:00,57.0,43.0,Undergraduate & Postgraduate,12386,6956,546.14,37,42.0,28.38,28.63,29.02,4.57
629,2022,Goethe University Frankfurt,311.0,40.0,47.3325,Germany,EUROPE,Germany,Private,46.38857538,41.09031812,43.34346458,12997,91409,31.69507219,272,44.9,4.51, Engineering & Technology,45179.0,6777.0,15.0,2884.0,15.66539528, 57:43:00,57.0,43.0, Undergraduate & Postgraduate,31923,13256,374.08,85,32.0,47.36,46.64,48.12,14.71
315,2019,Ceará State University,1241.0,51.0,11.8075,Brazil,Latin America,Brazil,PUBLIC,10.42064147,13.54684973,12.19740257,2497,10853,8.380889986,99,11.3,1.93,Life Sciences & Medicine,17934.0,0.0,0.0,1295.0,13.84864865,56:44:00,56.0,44.0,Undergraduate & Postgraduate,10795,7139,871.82,53,118.0,25.65,25.98,26.01,134.5
1956,2021,The Hashemite University,1001.0,8.0,15.3175,jordan,Asia  ,Zarqa,Public,15.94025069,15.27503042,13.48618709,2657,8665,10.38931917,92,14.7,3.19,engineering & technology  ,16987.0,1187.0,6.987696474,834.0,23.0, 62:38:00,62.0,38.0,Undergraduate & Postgraduate,12143,4844,789.67,9,403.0,36.92,35.82,39.22,12.14
2378,2021,Universitas Indonesia,305.0,2.0,34.0,Indonesia,asia,Depok,Public,37.71532161,31.48193034,26.98126091,19876,84775,20.13659854,324,32.3,4.72,Engineering & Technology  ,42100.0,1412.0,3.35391924,4210.0,10.0,54:46:00,53.50519476,46.49480524,undergraduate & postgraduate,24864,17236,860.16,16,254.0,30.74,32.52,30.42,316.3
3264,2019,VIT University,960.0,41.0,20.045,india,Asia  ,India,Public,18.63783765,24.21044051,16.08141881,3676,47057,13.89349588,191,17.4,1.09, Social Sciences & Management,30941.0,928.0,3.0,3387.0,9.135222911,27 : 73,27.0,73.0,Undergraduate & Postgraduate,22261,8680,816.06,57,162.0,25.42,26.21,25.69,2.36
1140,2026,Manav Rachna International Institute of Research and Studies,1568.0,133.0,26.004,INDIA  ,Asia,India,Private for Profit,5.9,2.5,3.7,1428,1527,2.958745522,42,4.8,2.77,Natural Sciences,5684.0,114.0,2.0,516.0,11.01550388,50:50:00,50.0,50.0,UNDERGRADUATE & POSTGRADUATE,4763,921,1100.42,163,123.0,34.76,27.22,36.06,6.8
2308,2022,Universidade Estadual Paulista,1048.0,24.0,26.13,Brazil,LATIN AMERICA,Brazil, Public,26.97827178,26.94188928,25.76269182,12943,107865,28.68749119,290,26.4,3.44,natural sciences  ,40396.0,1212.0,3.0,3760.0,10.74361702,51:49:00,51.0,49.0,Undergraduate & Postgraduate,32168,8228,1169.52,80,121.0,25.65,25.99,25.62,89.52
701,2022,Hofstra University,307.0,77.0,47.565,United States,North America,United States,Public  ,55.49787544,57.18343316,40.55794973,4028,22675,21.55390611,133,48.0,3.83,Arts & Humanities,9844.0,788.0,8.0,1052.0,9.357414449,57:43:00,57.0,43.0,Undergraduate & Postgraduate,6938,2906,563.63,249,1.0,44.6,44.17,44.61,75.31
2055,2026,Trakya University,2077.0,94.0,16.002,Turkey,Asia,Turkey,public,17.92500119,13.84005992,18.7429456,11385,53336,12.82419645,250,18.3,2.74,life sciences & medicine,42685.0,4695.0,11.0,4159.0,10.26328444,50:50:00,50.0,50.0, Undergraduate & Postgraduate,30398,12287,1633.16,98,351.0,24.68,24.91,23.94,9.43
442,2026,Deakin University,207.0,16.0,54.9,australia,Oceania,Geelong,Public,42.3,32.6,86.2,7708,131958,62.8373669,373,64.2,3.67,natural sciences,37191.0,9298.0,25.0,2100.0,17.71,58:42:00  ,58.0,42.0,Undergraduate & Postgraduate,24297,12894,373.87,43,19.0,53.68,42.18,66.97,30.67
484,2021,ESSEC Business School,,,1.0,france,Europe,Cergy,Private  ,1.0,1.047627369,1.0,654,684,1.0,25,1.0,0.96,Arts & Humanities,12311.0,2370.0,19.24923031,684.0,17.99853801,43:57:00,42.57177871,57.42822129,Undergraduate & Postgraduate,8880,3431,585.76,75,46.0,38.82,39.11,39.82,19.07
3352,2018,Yale University,16.0,9.0,90.4,united states,North America,New Haven,Private,56.17898834,76.8420884,71.85205525,23269,414199,76.83154925,554,64.0,4.32,Life Sciences & Medicine,12155.0,2537.0,20.87206911,5391.0,2.0,49:51:00,49.0,51.0,Undergraduate & Postgraduate,7690,4465,422.67,219,1.0,46.41,46.44,45.96,112.72
2056,2022,Transilvania University of Brasov,1201.0,7.0,27.7,Romania,Europe,Romania,Public  ,32.17583178,30.9270784,26.94534975,2555,13831,15.31702642,131,29.6,2.83,natural sciences,17157.0,294.0,1.713586291,903.0,19.0,54:46:00,53.64297159,46.35702841, Undergraduate & Postgraduate,10005,7152,1267.76,23,558.0,22.22,22.89,21.69,7.75
2829,2017,University of Nairobi,701.0,1.0,17.435,Kenya,Africa,Nairobi,Public  ,17.09622698,17.20669527,18.14122741,6582,25344,10.16999162,178,17.6,2.64,Engineering & Technology,74654.0,747.0,1.0,2492.0,12.0,40 : 60,40.0,60.0,Undergraduate & Postgraduate  ,51983,22671,701.0,1,701.0,17.43,17.1,18.14,1.0
933,2025,Kanazawa Medical University,1833.0,99.0,19.317,Japan,Asia,Japan,Public,17.70732347,13.84333499,20.00123421,218,1170,18.28650032,42,18.9,3.41,Life Sciences & Medicine,1063.0,11.0,1.0,64.0,16.609375,55:45:00,55.0,45.0,undergraduate & postgraduate,615,448,1288.24,121,32.0,27.87,22.53,19.61,5.07
