university_name,year,rank_display,score,link,country,city,region_x,logo,type,research_output,student_faculty_ratio,international_students,size,faculty_count,region_y,university_type,qs_rank_2026,the_rank_2026,arwu_rank_2025,qs_score,the_score,arwu_score,qs_academic_rep,qs_employer_rep,qs_faculty_student,qs_citations,qs_intl_faculty,qs_intl_students,the_teaching,the_research_env,the_research_quality,the_industry,the_intl_outlook,founded,total_students,intl_students_pct,nobel_laureates,fields_medalists,ranked_in_all_3,avg_rank_all3,university_age_2026,data_sources
University of Murcia,2018,801-1000,,https://www.topuniversities.com/universities/university-murcia,Spain,Murcia,Europe,https://www.topuniversities.com/sites/default/files/university-of-murcia_592560cf2aeae70239af4c29_small.jpg,Public,High,11,1.72,L,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Murcia,2019,801-1000,,https://www.topuniversities.com/universities/university-murcia,Spain,Murcia,Europe,https://www.topuniversities.com/sites/default/files/university-of-murcia_592560cf2aeae70239af4c29_small.jpg,Public,High,11,1.72,L,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Murcia,2020,801-1000,,https://www.topuniversities.com/universities/university-murcia,Spain,Murcia,Europe,https://www.topuniversities.com/sites/default/files/university-of-murcia_592560cf2aeae70239af4c29_small.jpg,Public,High,11,1.72,L,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Murcia,2021,801-1000,,https://www.topuniversities.com/universities/university-murcia,Spain,Murcia,Europe,https://www.topuniversities.com/sites/default/files/university-of-murcia_592560cf2aeae70239af4c29_small.jpg,Public,High,11,1.72,L,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Murcia,2022,801-1000,,https://www.topuniversities.com/universities/university-murcia,Spain,Murcia,Europe,https://www.topuniversities.com/sites/default/files/university-of-murcia_592560cf2aeae70239af4c29_small.jpg,Public,High,11,1.72,L,2.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2017,701,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2018,801-1000,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2019,801-1000,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2020,1001,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2021,1001,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nairobi,2022,1001-1200,,https://www.topuniversities.com/universities/university-nairobi,Kenya,Nairobi,Africa,https://www.topuniversities.com/sites/default/files/university-of-nairobi_15043_small.jpg,Public,Medium,12,,XL,"2,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2017,481-490,,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2018,481-490,,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2019,472,25,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2020,424,27.2,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2021,392,28.4,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples - Federico II,2022,424,27.1,https://www.topuniversities.com/universities/university-naples-federico-ii,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/university-of-naples-federico-ii_432_small.jpg,Public,Very High,22,128,XL,2.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Naples Parthenope,2022,801-1000,,https://www.topuniversities.com/universities/university-naples-parthenope,Italy,Naples,Europe,https://www.topuniversities.com/sites/default/files/naples45.jpg,Public,Very High,24,151,M,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2017,245,41.3,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2018,270,39.8,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2019,242,38.8,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2020,245,38.5,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2021,252,37.5,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Navarra,2022,266,37.1,https://www.topuniversities.com/universities/university-navarra,Spain,Pamplona,Europe,https://www.topuniversities.com/sites/default/files/university-of-navarra_592560cf2aeae70239af4c40_small.jpg,Private,Very High,9,"2,978",M,"1,175",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2017,491-500,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2018,501-550,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2019,551-560,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2020,561-570,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2021,561-570,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Nebraska - Lincoln,2022,571-580,,https://www.topuniversities.com/universities/university-nebraska-lincoln,United States,Lincoln,North America,https://www.topuniversities.com/sites/default/files/university-of-nebraska-lincoln_819_small.jpg,Public,Very High,12,2.805,L,1.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Brunswick,2022,651-700,,https://www.topuniversities.com/universities/university-new-brunswick,Canada,Fredericton,North America,https://www.topuniversities.com/sites/default/files/university-of-new-brunswick_592560cf2aeae70239af5823_small.jpg,Public,Very High,11,1.284,M,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2017,701,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2018,801-1000,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2019,801-1000,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2020,801-1000,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2021,801-1000,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New England Australia,2022,801-1000,,https://www.topuniversities.com/universities/university-new-england-australia,Australia,Armidale,Oceania,https://www.topuniversities.com/sites/default/files/university-of-new-england-australia_592560cf2aeae70239af4dd3_small.jpg,Public,Very High,40,1.01,L,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2017,601-650,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2018,751-800,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2019,751-800,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2020,801-1000,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2021,801-1000,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Hampshire,2022,801-1000,,https://www.topuniversities.com/universities/university-new-hampshire,United States,Durham,North America,https://www.topuniversities.com/sites/default/files/university-of-new-hampshire_592560cf2aeae70239af51c1_small.jpg,Public,Very High,17,768,L,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2017,461-470,,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2018,461-470,,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2019,494,23.8,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2020,601-650,,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2021,601-650,,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of New Mexico,2022,651-700,,https://www.topuniversities.com/universities/university-new-mexico,United States,Albuquerque,North America,https://www.topuniversities.com/sites/default/files/university-of-new-mexico_592560cf2aeae70239af4c41_small.jpg,Public,Very High,9,870,L,2.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Niš,2021,1001,,https://www.topuniversities.com/universities/university-nis,Serbia,,Europe,https://www.topuniversities.com/sites/default/files/university-of-ni_592560e59988f300e2321b45_small.jpg,Public,High,14,"1,300",L,"1,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Niš,2022,1001-1200,,https://www.topuniversities.com/universities/university-nis,Serbia,,Europe,https://www.topuniversities.com/sites/default/files/university-of-ni_592560e59988f300e2321b45_small.jpg,Public,High,14,"1,300",L,"1,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of North Carolina at Charlotte,2022,1001-1200,,https://www.topuniversities.com/universities/university-north-carolina-charlotte,United States,Charlotte,North America,https://www.topuniversities.com/sites/default/files/university-of-north-carolina-at-charlotte_592560cf2aeae70239af533f_small.jpg,Public,Very High,19,"1,661",L,"1,303",,,,,,,,,,,,,,,,,,,,,,,,,,,,
