university_name,year,university_type,publications_count,citations_count,h_index,research_productivity_index,subject_field,female_percentage,male_percentage
Eberhard Karls Universität Tübingen,2019,Public,10930,121650,311,2.42,Life Sciences & Medicine,49.92819781,50.07180219
Eberhard Karls Universität Tübingen,2020,Public,5998,116479,314,1.33,Life Sciences & Medicine,57.7731209,42.2268791
Eberhard Karls Universität Tübingen,2021,Public,13084,149134,365,2.9,Natural Sciences,47.61451486,52.38548514
Eberhard Karls Universität Tübingen,2022,Public,25097,152745,388,5.56,Social Sciences & Management,54.94860227,45.05139773
Eberhard Karls Universität Tübingen,2023,Public,18395,32664,173,5.55,Social Sciences & Management,59.15308226,40.84691774
Eberhard Karls Universität Tübingen,2024,Public,7611,32651,187,4.48,Life Sciences & Medicine,43.83081133,56.16918867
Eberhard Karls Universität Tübingen,2025,Public,4573,29601,150,3.23,Engineering & Technology,37.79867523,62.20132477
Eberhard Karls Universität Tübingen,2026,Public,9859,39559,225,5.42,Natural Sciences,47.15587607,52.84412393
Ecole Normale Supérieure de Lyon,2026,Public,656,19383,139,2.19,Arts & Humanities,60.18470801,39.81529199
Ecole Polytechnique,2017,Public,3251,44739,202,5.14,Life Sciences & Medicine,43.4987431,56.5012569
Ecole Polytechnique,2018,Public,2580,14836,123,4.08,Natural Sciences,58.11959791,41.88040209
Ecole Polytechnique,2019,Public,2498,26371,154,3.95,Life Sciences & Medicine,47.89999575,52.10000425
Ecole Polytechnique,2020,Public,3067,48835,220,4.85,Social Sciences & Management,64.04969667,35.95030333
Ecole Polytechnique,2021,Public,2920,41741,225,4.61,Social Sciences & Management,67.96337643,32.03662357
Ecole des Ponts ParisTech,2017,Public,644,4760,57,1.91,Social Sciences & Management,58.25170011,41.74829989
Ecole des Ponts ParisTech,2018,Public,1787,9704,105,5.29,Social Sciences & Management,36.82717751,63.17282249
Ecole des Ponts ParisTech,2019,Public,1167,11532,120,3.45,Social Sciences & Management,30.77417126,69.22582874
Ecole des Ponts ParisTech,2020,Public,1830,6661,85,5.41,Social Sciences & Management,50.48941784,49.51058216
Ecole des Ponts ParisTech,2021,Public,953,10695,105,2.82,Engineering & Technology,57.25320006,42.74679994
Ecole des Ponts ParisTech,2022,Public,1792,21031,159,5.3,Life Sciences & Medicine,54.00808005,45.99191995
Ecole des Ponts ParisTech,2023,Public,6006,54117,214,4.04,Engineering & Technology,44.21125646,55.78874354
Ecole des Ponts ParisTech,2024,Public,2147,34241,179,5.21,Life Sciences & Medicine,38.11211446,61.88788554
Ecole des Ponts ParisTech,2025,Public,954,18754,102,2.88,Social Sciences & Management,57.43832769,42.56167231
"Ecole normale supérieure, Paris",2017,Public,578,14137,138,3.25,Social Sciences & Management,64.86878762,35.13121238
"Ecole normale supérieure, Paris",2018,Public,1451,10784,103,8.15,Social Sciences & Management,44.63955313,55.36044687
Edge Hill University,2019,Public,342,19773,146,0.4,Natural Sciences,68,32
Edge Hill University,2020,Public,1740,15104,122,1.91,Social Sciences & Management,68,32
Edge Hill University,2021,Public,2851,7633,64,4.17,Social Sciences & Management,68,32
Edge Hill University,2022,Public,4016,29618,173,4.28,Arts & Humanities,69,31
Edge Hill University,2023,Public,3808,22523,152,4.45,Natural Sciences,69,31
Edge Hill University,2024,Private,2248,20498,141,3.15,Natural Sciences,70,30
Edge Hill University,2025,Private,2933,16508,147,3.42,Social Sciences & Management,71,29
Edge Hill University,2026,Public,2044,18261,139,3.71,Natural Sciences,71,29
Edinburgh Napier University,2017,Public,1499,10284,95,2.36,Engineering & Technology,56,44
Edinburgh Napier University,2018,Public,1517,14277,113,2.47,Social Sciences & Management,56,44
Edinburgh Napier University,2019,Public,1905,18614,157,3.11,Engineering & Technology,56,44
Edinburgh Napier University,2020,Public,1904,9667,89,3.11,Arts & Humanities,55,45
Edinburgh Napier University,2021,Public,2071,17795,134,3.38,Social Sciences & Management,55,45
Edinburgh Napier University,2022,Public,3667,29337,151,5.98,Social Sciences & Management,54,46
Edinburgh Napier University,2023,Public,3280,9043,99,2.94,Engineering & Technology,53,47
Edinburgh Napier University,2024,Public,4178,3609,56,6.11,Arts & Humanities,52,48
Edinburgh Napier University,2025,Public,2763,4351,65,3.14,Life Sciences & Medicine,53,47
Edinburgh Napier University,2026,Public,2899,15190,115,4.35,Arts & Humanities,55,45
Edith Cowan University,2016,Public,2085,13837,128,2.95,Engineering & Technology,61,39
Edith Cowan University,2017,Public,1927,20035,163,2.23,Engineering & Technology,61,39
Edith Cowan University,2018,Public,3504,23147,148,4.06,Life Sciences & Medicine,61,39
Edith Cowan University,2019,Public,2750,22295,137,3.19,Arts & Humanities,60,40
Edith Cowan University,2020,Public,2688,34148,178,3.11,Arts & Humanities,60,40
Edith Cowan University,2021,Public,1103,28472,171,1.28,Engineering & Technology,60,40
Edith Cowan University,2022,Public,2612,31092,176,3.03,Engineering & Technology,59,41
Edith Cowan University,2023,Public,3587,23920,155,4,Natural Sciences,60,40
Edith Cowan University,2024,Public,5710,82400,290,3.4,Engineering & Technology,62,38
Edith Cowan University,2025,Public,3061,48285,207,1.85,Engineering & Technology,63,37
Edith Cowan University,2026,Public,4230,94179,322,2.92,Arts & Humanities,62,38
Effat University,2025,Private not for Profit,1448,3670,60,3.55,Social Sciences & Management,36.9832769,63.0167231
Effat University,2026,Private not for Profit,1013,8172,103,2.18,Engineering & Technology,50.78542888,49.21457112
Ege University,2020,Public,9907,47196,210,2.24,Social Sciences & Management,50,50
Ege University,2021,Public,4083,34349,212,1.65,Natural Sciences,48,52
Ege University,2022,Public,10205,84528,307,2,Life Sciences & Medicine,50,50
Ege University,2023,Public,6479,67500,247,2.09,Life Sciences & Medicine,57,43
Ege University,2024,Public,8982,32364,194,3.9,Life Sciences & Medicine,54,46
Ege University,2025,Private,6220,76242,290,2.35,Natural Sciences,54,46
Ege University,2026,Public,6767,42392,222,3.94,Engineering & Technology,53,47
Ege Üniversitesi,2026,Public,8524,14837,102,2.67,Engineering & Technology,61.27430747,38.72569253
Egypt-Japan University of Science and Technology,2024,Private,366,1457,36,4.41,Arts & Humanities,32,68
Egypt-Japan University of Science and Technology,2025,Public,471,6436,91,2.36,Engineering & Technology,25,75
Egypt-Japan University of Science and Technology,2026,Private,592,6184,92,2.65,Social Sciences & Management,33,67
Ehime University,2016,Private,1157,7427,73,2.59,Natural Sciences,39,61
Ehime University,2017,Public,2357,7961,97,3.35,Social Sciences & Management,37,63
Ehime University,2018,Private,1728,6085,83,3.62,Life Sciences & Medicine,37,63
Ehime University,2019,Public,1218,5279,67,2.09,Engineering & Technology,37,63
Ehime University,2020,Private,6501,49704,248,3.48,Life Sciences & Medicine,38,62
Ehime University,2021,Public,517,4687,72,1.04,Natural Sciences,38,62
Ehime University,2022,Private,2340,4133,64,4.46,Engineering & Technology,38,62
Ehime University,2023,Private,827,9285,83,1.6,Social Sciences & Management,38,62
Ehime University,2024,Private,3888,31186,182,2.72,Life Sciences & Medicine,39,61
Ehime University,2025,Public,1700,11932,125,2.12,Engineering & Technology,39,61
Ehime University,2026,Public,2497,13091,98,3.29,Arts & Humanities,40,60
Eindhoven University of Technology,2016,Public,2171,35993,192,2.82,Engineering & Technology,50.27283801,49.72716199
Eindhoven University of Technology,2017,Public,1862,23597,151,1.63,Engineering & Technology,50.08426554,49.91573446
Eindhoven University of Technology,2018,Public,3103,45049,199,2.71,Engineering & Technology,28,72
Eindhoven University of Technology,2019,Public,4436,55560,233,3.87,Social Sciences & Management,25,75
Eindhoven University of Technology,2020,Public,2225,43112,193,1.94,Arts & Humanities,45.39691261,54.60308739
Eindhoven University of Technology,2021,Public,5530,45455,205,4.83,Arts & Humanities,57.04847613,42.95152387
Eindhoven University of Technology,2022,Public,7700,67389,234,6.72,Natural Sciences,40.3769196,59.6230804
Eindhoven University of Technology,2023,Public,5906,70868,294,6.58,Natural Sciences,60.57699539,39.42300461
Eindhoven University of Technology,2024,Public,3190,104120,360,2.51,Life Sciences & Medicine,42.83236631,57.16763369
Eindhoven University of Technology,2025,Public,916,35169,211,1.34,Engineering & Technology,54.38311954,45.61688046
Eindhoven University of Technology,2026,Public,2418,72677,284,2.87,Natural Sciences,30,70
Ekiti State University,2025,Public,3560,12617,112,2.89,Social Sciences & Management,43,57
Ekiti State University,2026,Private,5096,32347,184,2.07,Engineering & Technology,63,37
El Bosque University,2023,Private,3394,20161,155,3.4,Social Sciences & Management,65,35
El Bosque University,2024,Public,1184,12039,90,1.72,Arts & Humanities,62,38
El Bosque University,2025,Public,2646,9261,89,3.3,Life Sciences & Medicine,60,40
El Bosque University,2026,Public,2261,13860,132,2.4,Natural Sciences,60,40
Embry-Riddle Aeronautical University,2017,Private,1814,21908,149,1.03,Arts & Humanities,43.55618188,56.44381812
Embry-Riddle Aeronautical University,2018,Public,2722,14209,118,3.34,Life Sciences & Medicine,31.91721364,68.08278636
Embry-Riddle Aeronautical University,2019,Public,4481,16800,126,4.73,Engineering & Technology,50.85488399,49.14511601
Embry-Riddle Aeronautical University,2020,Public,2442,20406,144,2.02,Life Sciences & Medicine,61.06798444,38.93201556
Emory University,2016,Private,8090,95928,309,3.87,Engineering & Technology,56,44
Emory University,2017,Private,7247,83204,310,2.66,Engineering & Technology,57,43
Emory University,2018,Private,13677,26469,147,5.02,Arts & Humanities,57,43
Emory University,2019,Private,12931,133485,423,4.75,Arts & Humanities,58,42
Emory University,2020,Private,9369,92418,346,3.44,Engineering & Technology,58,42
Emory University,2021,Private,8617,127989,381,3.16,Life Sciences & Medicine,59,41
Emory University,2022,Private,12713,109615,347,4.67,Natural Sciences,60,40
Emory University,2023,Private,3329,42645,179,3.52,Life Sciences & Medicine,60,40
Emory University,2024,Private,3158,34104,185,4.89,Arts & Humanities,61,39
Emory University,2025,Private,4365,48344,185,3.62,Engineering & Technology,61,39
Emory University,2026,Private not for Profit,4034,84832,252,5.1,Natural Sciences,61,39
Empress Catherine II Saint Petersburg Mining University,2025,Public,2853,18440,153,3.95,Natural Sciences,41,59
Empress Catherine II Saint Petersburg Mining University,2026,Private,3264,42415,183,3.12,Natural Sciences,43,57
Eotvos Lorand University,2026,Public,1477,23960,133,0.68,Social Sciences & Management,55.24186208,44.75813792
Erasmus University Rotterdam,2016,Public,5549,61414,218,4.52,Engineering & Technology,48,52
Erasmus University Rotterdam,2017,Public,4980,116331,347,1.85,Natural Sciences,49,51
Erasmus University Rotterdam,2018,Public,15739,124746,399,5.83,Engineering & Technology,49,51
Erasmus University Rotterdam,2019,Public,6950,96486,267,2.58,Arts & Humanities,50,50
Erasmus University Rotterdam,2020,Public,10245,136894,371,3.8,Social Sciences & Management,51,49
Erasmus University Rotterdam,2021,Public,4386,95564,288,1.63,Arts & Humanities,50,50
Erasmus University Rotterdam,2022,Public,1777,62659,202,0.66,Social Sciences & Management,53,47
Erasmus University Rotterdam,2023,Public,6340,106347,334,2.63,Social Sciences & Management,53,47
Erasmus University Rotterdam,2024,Public,13124,63486,186,4.9,Social Sciences & Management,54,46
Erasmus University Rotterdam,2025,Public,4860,81634,307,2.58,Social Sciences & Management,53,47
Erasmus University Rotterdam,2026,Public,28512,325450,598,4.68,Arts & Humanities,54,46
Erciyes University,2016,Private,6294,28240,201,2.48,Arts & Humanities,46,54
Erciyes University,2017,Private,8228,55028,222,2.93,Engineering & Technology,46,54
Erciyes University,2018,Private,5237,41593,218,2.78,Engineering & Technology,47,53
Erciyes University,2019,Public,8953,41137,194,2.23,Engineering & Technology,47,53
Erciyes University,2020,Public,8723,40890,227,3.32,Life Sciences & Medicine,46,54
Erciyes University,2021,Public,8324,54055,239,2.99,Engineering & Technology,46,54
Erciyes University,2022,Public,8259,35028,180,3.19,Social Sciences & Management,47,53
Erciyes University,2023,Private,7339,53087,229,2.39,Arts & Humanities,47,53
Erciyes University,2024,Private,9232,93431,253,2.58,Arts & Humanities,46,54
Erciyes University,2025,Private,15438,132104,415,3.77,Natural Sciences,47,53
Erciyes University,2026,Public,26236,81282,307,4.58,Arts & Humanities,50,50
Erciyes Üniversitesi,2023,Public,5996,7888,61,2.87,Natural Sciences,63.77140018,36.22859982
Erciyes Üniversitesi,2024,Public,5527,7884,84,1.99,Life Sciences & Medicine,44.40559245,55.59440755
Erciyes Üniversitesi,2025,Public,13028,4668,76,3.07,Life Sciences & Medicine,54.29513907,45.70486093
Erciyes Üniversitesi,2026,Public,17190,37838,199,3.86,Arts & Humanities,49.11047114,50.88952886
Erzincan Binali Yıldırım University,2022,Public,2966,22138,151,3.17,Natural Sciences,51,49
Erzincan Binali Yıldırım University,2023,Public,1499,15771,131,1.67,Natural Sciences,54,46
Erzincan Binali Yıldırım University,2024,Public,5021,40734,214,2.09,Life Sciences & Medicine,49,51
Erzincan Binali Yıldırım University,2025,Public,5070,31495,170,2.51,Social Sciences & Management,48,52
Erzincan Binali Yıldırım University,2026,Public,15359,71971,274,4.24,Life Sciences & Medicine,48,52
Escuela Politécnica Nacional,2020,Public,637,11075,105,1.34,Engineering & Technology,45.96575621,54.03424379
Escuela Politécnica Nacional,2021,Public,2103,13953,112,4.42,Natural Sciences,53.74405177,46.25594823
Escuela Politécnica Nacional,2022,Public,550,9792,94,1.16,Arts & Humanities,30,70
Escuela Politécnica Nacional,2023,Public,1309,2167,47,2.56,Arts & Humanities,29,71
Escuela Politécnica Nacional,2024,Public,1411,1118,34,3.63,Natural Sciences,28,72
Escuela Politécnica Nacional,2025,Public,1152,2129,47,1.62,Life Sciences & Medicine,29,71
Escuela Politécnica Nacional,2026,Public,1092,1782,48,2.06,Life Sciences & Medicine,30,70
Escuela Superior Politécnica del Litoral,2019,Public,3349,17196,127,4.04,Natural Sciences,41.75983803,58.24016197
Escuela Superior Politécnica del Litoral,2020,Public,3648,16022,116,4.41,Engineering & Technology,52.89873493,47.10126507
Escuela Superior Politécnica del Litoral,2021,Public,2636,21609,141,3.18,Arts & Humanities,47.8350838,52.1649162
Escuela Superior Politécnica del Litoral,2022,Public,2407,18760,140,2.91,Natural Sciences,37,63
Escuela Superior Politécnica del Litoral,2023,Public,4029,1854,37,4.57,Arts & Humanities,38,62
Escuela Superior Politécnica del Litoral,2024,Public,2576,1187,34,4.53,Social Sciences & Management,39,61
Escuela Superior Politécnica del Litoral,2025,Public,2562,931,28,4.28,Life Sciences & Medicine,39,61
Escuela Superior Politécnica del Litoral,2026,Public,1435,13168,113,1.58,Natural Sciences,39,61
Escuela Superior Politécnica del Litoral - ESPOL,2026,Public,9571,10602,100,5.1,Engineering & Technology,40.3489315,59.6510685
Eskişehir Osmangazi University,2021,Public,4740,23327,130,2.49,Life Sciences & Medicine,38,62
Eskişehir Osmangazi University,2022,Private,5082,14121,135,3.17,Natural Sciences,42,58
Eskişehir Osmangazi University,2023,Private,5531,31921,167,2.04,Natural Sciences,45,55
Eskişehir Osmangazi University,2024,Public,3958,44833,191,1.41,Engineering & Technology,45,55
Eskişehir Osmangazi University,2025,Public,5830,61188,230,2.3,Social Sciences & Management,47,53
Eskişehir Osmangazi University,2026,Private,7899,18806,133,4.24,Engineering & Technology,47,53
Eskişehir Technical University,2025,Public,504,6580,81,0.82,Life Sciences & Medicine,45,55
