university_id,normalized_name,university_name,country
U001043,jss academy of higher education and research,JSS Academy of Higher Education and Research,India
U001044,julius maximilians universitat wurzburg,Julius-Maximilians-Universität Würzburg,Germany
U001045,juntendo university,Juntendo University,Japan
U001046,justus liebig university giessen,Justus-Liebig-University Giessen,Germany
U001047,k n toosi university of technology,K.N. Toosi University of Technology,Iran
U001048,k zhubanov aktobe regional university,K. Zhubanov Aktobe Regional University,Kazakhstan
U001049,kabarak university,Kabarak University,Kenya
U001050,kabardino balkarian state university,Kabardino-Balkarian State University,Russian Federation
U001051,kadir has university,Kadir Has University,Turkey
U001052,kafrelsheikh university,Kafrelsheikh University,Egypt
U001053,kagawa university,Kagawa University,Japan
U001054,kagoshima university,Kagoshima University,Japan
U001055,kaist korea advanced institute of science and technology,KAIST - Korea Advanced Institute of Science & Technology,South Korea
U001056,kalasalingam academy of research and education,Kalasalingam Academy of Research and Education,India
U001057,kamianets podlskyi ivan ohiienko national university,Kamianets-Podіlskyi Ivan Ohiienko National University,Ukraine
U001058,kampala international university,Kampala International University,Uganda
U001059,kanagawa university,Kanagawa University,Japan
U001060,kanazawa medical university,Kanazawa Medical University,Japan
U001061,kanazawa university,Kanazawa University,Japan
U001062,kangwon national university,Kangwon National University ,South Korea
U001063,kansai medical university,Kansai Medical University,Japan
U001064,kansai university,Kansai University,Japan
U001065,kansas state university,Kansas State University ,United States
U001066,kaohsiung medical university,Kaohsiung Medical University,Taiwan
U001067,karabuk university,Karabük University,Turkey
U001068,karadeniz technical university,Karadeniz Technical University,Turkey
U001069,karaganda buketov university,Karaganda Buketov University,Kazakhstan
U001070,karaganda state technical university,Karaganda State Technical University,Kazakhstan
U001071,karaganda university of kazpotrebsoyuz,Karaganda University of Kazpotrebsoyuz,Kazakhstan
U001072,karakalpak state university,Karakalpak State University,Uzbekistan
U001073,karl franzens universitaet graz,Karl-Franzens-Universitaet Graz,Austria
U001074,karlsruhe institute of technology,Karlsruhe Institute of Technology,Germany
U001075,karlstad university,Karlstad University,Sweden
U001076,karnatak university dharwad,Karnatak University Dharwad,India
U001077,karolinska institute,Karolinska Institute,Sweden
U001078,karolinska institutet,Karolinska Institutet,Sweden
U001079,karshi engineering economics institute,Karshi Engineering Economics Institute,Uzbekistan
U001080,karshi state university,Karshi State University,Uzbekistan
U001081,karunya institute of technology and sciences,Karunya Institute of Technology and Sciences,India
U001082,kasetsart university,Kasetsart University,Thailand
U001083,kashan university of medical sciences and health services,Kashan University of Medical Sciences and Health Services,Iran
U001084,kastamonu university,Kastamonu University,Turkey
U001085,kathmandu university,Kathmandu University,Nepal
U001086,kaunas university of technology,Kaunas University of Technology,Lithuania
U001087,kazakh ablai khan university of international relations and world languages,Kazakh Ablai Khan University of International Relations and World Languages,Kazakhstan
U001088,kazakh british technical university,Kazakh-British Technical University,Kazakhstan
U001089,kazakh national agrarian university kaznau,Kazakh National Agrarian University KazNAU,Kazakhstan
U001090,kazakh national pedagogical university abai,Kazakh National Pedagogical University Abai,Kazakhstan
U001091,kazakh national womens teacher training university,Kazakh National Women’s Teacher Training University,Kazakhstan
U001092,kazakhstan medical university ksph,Kazakhstan Medical University KSPH,Kazakhstan
U001093,kazan federal university,Kazan (Volga region) Federal University,Russia
U001094,kazan national research technical university,Kazan National Research Technical University,Russian Federation
U001095,kazan national research technological university,Kazan National Research Technological University,Russia
U001096,kazan state medical university,Kazan State Medical University,Russian Federation
U001097,kazan state power engineering university,Kazan State Power Engineering University,Russian Federation
U001098,keele university,Keele University ,United Kingdom
U001099,keio university,Keio University,Japan
U001100,keisen university,Keisen University,Japan
U001101,kemerovo state university,Kemerovo State University,Russian Federation
U001102,kent state university,Kent State University,United States
U001103,kenyatta university,Kenyatta University,Kenya
U001104,kerman university of medical sciences,Kerman University of Medical Sciences,Iran
U001105,kermanshah university of medical sciences,Kermanshah University of Medical Sciences,Iran
U001106,kermanshah university of technology,Kermanshah University of Technology,Iran
U001107,khalifa university,Khalifa University,United Arab Emirates
U001108,khalifa university of science and technology,Khalifa University of Science and Technology,United Arab Emirates
U001109,kharazmi university,Kharazmi University,Iran
U001110,kharkiv aviation institute,Kharkiv Aviation Institute,Ukraine
U001111,kharkiv national automobile and highway university,Kharkiv National Automobile and Highway University,Ukraine
U001112,kharkiv national university of internal affairs,Kharkiv National University of Internal Affairs,Ukraine
U001113,kharkiv national university of radio electronics,Kharkiv National University of Radio Electronics ,Ukraine
U001114,kharkiv university of humanities peoples ukrainian academy,Kharkiv University of Humanities “People’s Ukrainian Academy”,Ukraine
U001115,khazar university,Khazar University,Azerbaijan
U001116,khoja akhmet yassawi international kazakh turkish university,Khoja Akhmet Yassawi International Kazakh-Turkish University,Kazakhstan
U001117,khomein university of medical sciences,Khomein University of Medical Sciences,Iran
U001118,khon kaen university,Khon Kaen University,Thailand
U001119,khulna university,Khulna University,Bangladesh
U001120,khulna university of engineering and technology,Khulna University of Engineering and Technology,Bangladesh
U001121,khwaja fareed university of engineering and information technology,Khwaja Fareed University of Engineering and Information Technology,Pakistan
U001122,khyber medical university,Khyber Medical University,Pakistan
U001123,kiit university,KIIT University,India
U001124,kimyo international university in tashkent,Kimyo International University in Tashkent,Uzbekistan
U001125,kindai university,Kindai University (Kinki University),Japan
U001126,king abdulaziz university,King Abdulaziz University (KAU),Saudi Arabia
U001127,king abdullah university of science and technology,King Abdullah University of Science & Technology (KAUST),Saudi Arabia
U001128,king danylo university,King Danylo University,Ukraine
U001129,king edward medical university,King Edward Medical University,Pakistan
U001130,king fahd university of petroleum and minerals,King Fahd University of Petroleum & Minerals,Saudi Arabia
U001131,king faisal university,King Faisal University,Saudi Arabia
U001132,king georges medical university,King George’s Medical University,India
U001133,king khalid university,King Khalid University,Saudi Arabia
U001134,king mongkut s institute of technology ladkrabang,King Mongkut's Institute of Technology Ladkrabang,Thailand
U001135,king mongkut s university of technology north bangkok,King Mongkut's University of Technology North Bangkok,Thailand
U001136,king mongkut s university of technology thonburi,King Mongkut's University of Technology Thonburi ,Thailand
U001137,king mongkuts institute of technology ladkrabang,King Mongkut’s Institute of Technology Ladkrabang,Thailand
U001138,king mongkuts university of technology thonburi,King Mongkut’s University of Technology Thonburi,Thailand
U001139,king s college london,King's College London,United Kingdom
