Univ_ID,Year,University_Name,World Rank,Natl_Rank,Overall_Score,Country,Region,City,Univ_Type,Academic_Rep_Score,Employer_Rep_Score,Citations_Score,Publications,Citations,Citations_Per_Faculty,H_Index,Research_Output_Score,Research_Productivity_Index,Subject_Field
2029,2016,Tokyo Medical and Dental University,465.0,11.0,31.48,Japan,ASIA,Tokyo,Public,26.0012443,37.04029335,31.16207384,207,2057,15.70190728,48,28.6,1.58,Life Sciences & Medicine
924,2017,KTH Royal Institute of Technology,97.0,3.0,63.1,Sweden,Europe,Stockholm,public  ,54.66784502,56.83328477,68.93864882,13808,165172,45.88101069,421,61.8,3.84,Life Sciences & Medicine
1925,2019,Technological University Dublin,775.5,11.0,38.4,IRELAND,Europe,Dublin,Public,41.78122609,24.28303251,39.3436521,151,1353,27.05673338,38,40.6,3.02, Engineering & Technology
1930,2019,Tecnológico de Monterrey,178.0,2.0,46.2,Mexico,Latin America,Monterrey,private,45.49572784,44.42244869,46.10020054,37641,248133,42.09917013,462,45.8,6.39,Natural Sciences
1001,2019,King Mongkut's University of Technology Thonburi,900.5,6.0,28.4,thailand,Asia  ,Bangkok,PUBLIC,30.10345481,29.89478594,35.27558228,2893,37733,38.26888847,218,32.7,2.93,Life Sciences & Medicine
2027,2022,Tokyo Institute of Technology,56.0,3.0,73.5, Japan,Asia,Tokyo,Public,84.08803905,50.67417164,95.97069021,5586,152360,102.1180191,419,90.0,3.74, ARTS & HUMANITIES  
3306,2019,Wake Forest University,387.0,104.0,28.7,United States,North America,Winston-Salem,Private,26.61341798,26.19469498,38.33727123,165,1741,34.82933364,43,32.5,3.3,Arts & Humanities
780,2023,Indian Institute of Technology Mandi,1151.0,68.0,25.81, india, Asia,India, Public,26.70169309,28.3968352,24.36137334,524,3130,23.1879873,65,25.5,3.88,Arts & Humanities
772,2020,Indian Institute of Technology Dhanbad,951.0,40.0,23.98,India  ,Asia,India,Private,24.8144712,27.5999469,23.52028527,2174,10548,16.00623869,99,24.2,3.3,SOCIAL SCIENCES & MANAGEMENT
2869,2020,"University of Occupational and Environmental Health, Japan",377.0,14.0,43.2525, Japan,Asia,Japan,Public  ,53.18626054,40.28206965,42.30979539,183,1574,25.80344068,37,47.7,3.0,arts & humanities
2392,2024,Universitas Sriwijaya,1870.0,33.0,13.8385,INDONESIA,Asia,Indonesia, Private,15.21669987,15.67670401,15.30139408,7424,28785,13.86541547,164,15.3,3.58,Natural Sciences
1150,2024,Marche Polytechnic University,622.0,39.0,41.374,Italy,Europe  ,Italy,Public,30.49423137,33.34229748,38.52125588,8585,63284,26.82649662,224,34.5,3.64,Natural Sciences
2955,2021,University of Sciences and Technology Houari Boumediene,1492.0,10.0,13.13,Algeria,Other,Algeria,public,15.04512924,10.1530023,11.7565415,8032,35166,11.83642703,175,13.4,2.7,Social Sciences & Management
1611,2021,Reykjavík University,324.0,1.0,46.79,Iceland  ,Europe,Iceland,Public,75.56825225,50.53202024,41.73537379,561,3016,22.01473886,57,58.7,4.09,Natural Sciences
3278,2016,Verona University,359.0,15.0,37.6275,Italy,Europe  ,Verona, Public,36.95288223,38.27423684,39.31799398,4638,70460,33.74520888,247,38.1,2.22,Engineering & Technology
3095,2019,University of York,134.0,27.0,52.4,united kingdom,Europe,York,PUBLIC,46.9607479,52.00157376,49.44067058,7773,82983,37.56595478,273,48.2,3.52,Engineering & Technology
1108,2025,Lund University,75.0,3.0,65.6,Sweden,EUROPE,Lund,PUBLIC  ,68.3,52.5,44.6,16495,103887,40.62854354,314,56.4,6.45, Natural Sciences
2081,2026,UNSW Sydney,79.0,9.0,70.0075,australia,Oceania,Australia,Public  ,81.3053607,67.53247195,62.31483071,9883,89329,34.12116294,277,71.8,3.78,Life Sciences & Medicine
2619,2018,University of Essex,283.0,48.0,46.4575,United Kingdom,Europe,United Kingdom,Public,19.65330949,45.79104499,49.08819192,4882,47778,47.398324,194,34.4,4.84, LIFE SCIENCES & MEDICINE
1256,2017,Nantes Université,478.0,37.0,33.6025,France,Europe,France,Public  ,37.96103967,32.84790608,33.93963144,22613,112788,31.67298557,338,36.0,6.35,natural sciences
1855,2024,Sungkyunkwan University,145.0,7.0,51.9,South Korea,Asia  ,Suwon,Private,64.2,71.6,37.9,6709,62728,37.85658218,250,51.0,4.05,Social Sciences & Management
2005,2017,"The University of Tennessee, Knoxville",,124.0,52.5,United States, North America  ,Knoxville,Public,41.61148521,,62.56653284,5950,93927,55.2513574,361,52.1,3.5,
3123,2017,University of the West of Scotland,671.0,80.0,24.35,United Kingdom,europe,United Kingdom, private,23.80384427,20.34862858,21.39913449,2060,21265,21.24375802,141,22.6,2.06,Engineering & Technology
1058,2024,Lakehead University,942.0,33.0,33.96, Canada,North America,Canada,public  ,30.30293367,27.73263351,29.65550883,291,14902,24.03531936,116,30.0,0.47,engineering & technology
1348,2021,National Yunlin University of Science and Technology,1145.0,28.0,21.0325,Taiwan, Asia,Taiwan,Private,28.31326969,17.52754317,21.17719646,2549,12196,18.01420451,120,24.7,3.77,Engineering & Technology
1785,2018,"Sofia University ""St. Kliment Ohridski""",725.5,1.0,34.2,Bulgaria, Europe,Sofia, PUBLIC,30.08407221,39.86847278,27.0290875,174,1465,29.29998638,34,28.6,3.48,Life Sciences & Medicine  
2205,2023,Universidad Peruana Cayetano Heredia,691.0,2.0,38.6675,peru  ,LATIN AMERICA,San Martin,Private,9.9,10.9,2.9,2657,1547,2.643950571,36,6.4,4.54,Life Sciences & Medicine
1376,2025,North China Electric Power University,914.0,26.0,36.0335,China,asia,China,Private  ,48.4139012,35.6089173,41.40045141,8405,59734,21.89652562,243,44.9,3.08,Natural Sciences  
2071,2020,UCL,8.0,3.0,94.8,United Kingdom,Europe  ,London,PUBLIC,93.0843067,85.91966309,79.86482982,20172,356003,49.47920508,529,86.5,2.8,Engineering & Technology
1158,2025,Massachusetts Institute of Technology,1.0,1.0,100.0,United States  ,Americas  ,Cambridge, private,100.0,100.0,100.0,5559,83920,92.11853844,264,100.0,6.1, Life Sciences & Medicine
2668,2024,University of Hawai’i at Mānoa,247.0,60.0,55.9845,United States, North America  ,United States,private,66.48763277,56.09878692,57.87400087,5018,48122,40.57505129,250,62.2,4.23,Arts & Humanities
3040,2024,University of Trás-os-Montes and Alto Douro,982.0,13.0,33.043,PORTUGAL,Europe,Portugal,Public,35.80935041,35.02200291,41.10774291,1413,27861,37.24789944,170,38.5,1.89,engineering & technology
2107,2021,Universidad Anáhuac México,675.5,5.0,55.7,Mexico,Latin America  ,Huixquilucan,private,54.71498072,60.30810658,53.00232994,113,2262,45.24621306,49,53.9,2.26,arts & humanities
1097,2025,Lorestan University of Medical Sciences,682.0,6.0,40.9975,iran  ,ASIA,Iran,Public,29.15392669,41.70503741,47.59568978,744,8324,33.16495379,95,38.4,2.96,Natural Sciences  
2709,2026,University of Kashan,1029.0,35.0,34.951, iran,Asia,Iran,Public,27.75574116,44.40601076,40.09685784,3493,29851,45.36686082,190,33.9,5.31,Natural Sciences
1741,2018,Shantou University,757.0,13.0,23.595,China,ASIA,China,Public,28.2089473,28.49774904,24.45487916,2631,7299,10.25105049,74,26.3,3.7,Social Sciences & Management
1896,2026,Tashkent University of Information Technologies,1604.0,9.0,25.562,UZBEKISTAN, asia,Uzbekistan,PUBLIC,10.7,15.4,1.7,1785,1882,1.753744465,40,6.2,1.66,Social Sciences & Management
463,2026,Dr B.R. Ambedkar National Institute of Technology Jalandhar,1162.0,89.0,32.6915,India  , Asia,India,Public,32.36903329,29.77767947,36.89078907,2542,9984,17.98950042,98,34.6,4.58,Arts & Humanities
859,2022,Ivan Franko National University of Lviv,1100.5,7.0,14.2775,Ukraine,Europe,Lviv,Public,12.84163764,18.29040646,14.48868242,7039,24438,13.77582385,141,13.7,3.97,Arts & Humanities
2421,2020,Universiti Malaysia Sarawak,900.5,18.0,14.78,Malaysia,Asia,Kuching,Public,16.83568112,16.39029203,14.7699959,3341,10608,11.86536078,107,15.8,3.74,Life Sciences & Medicine
1311,2024,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",735.5,3.0,61.4,Ukraine,EUROPE  ,Kyiv,PUBLIC,16.1,33.7,1.5,6302,2009,1.290312514,37,8.8,4.05, Life Sciences & Medicine
2035,2024,Tokyo University of Science,665.5,18.0,27.7115,Japan,Asia  ,Kagurazaka,private,11.0,54.8,11.7,1638,10840,10.87296515,91,11.4,1.64,Arts & Humanities  
1376,2019,North China Electric Power University,1093.0,34.0,16.555,China,Asia,China,Private,11.43841453,17.68971567,15.40264643,8047,29980,13.44398492,150,13.4,3.61,Social Sciences & Management
1157,2024,Mashhad University of Medical Sciences,793.0,17.0,37.096,Iran,Asia,Iran,Public,35.38677064,27.18267482,33.02025366,1744,17049,28.04085687,122,34.2,2.87,ENGINEERING & TECHNOLOGY
714,2022,Huazhong University of Science and Technology,334.0,15.0,32.2,china (mainland),ASIA,Wuhan, public  ,27.37299362,31.13489715,30.86038104,156,1241,24.82348389,31,29.1,3.12,Engineering & Technology
1808,2021,Southern Illinois University Carbondale,808.0,191.0,30.07,United States,north america,United States,Public,31.75375182,31.64304722,24.65497045,1406,9124,15.64974637,90,28.2,2.41,life sciences & medicine
914,2019,Justus-Liebig-University Giessen,555.5,67.0,55.8,Germany,europe,Giessen,Public,45.68463647,57.04330545,52.44850141,3228,24383,39.90717747,179,49.1,5.28,ENGINEERING & TECHNOLOGY
1781,2021,Slovak University of Agriculture in Nitra,1407.0,7.0,15.6075,Slovakia,Europe,Slovakia,Public,16.45192929,13.15026163,15.56870173,1011,3567,13.21136116,61,16.0,3.74,Social Sciences & Management
990,2018,Kindai University,833.0,44.0,20.575,Japan,Asia,Osaka City, Private,21.7543529,17.92641124,20.13332303,6197,45598,13.64399209,238,20.9,1.85,Life Sciences & Medicine
1712,2020,Sejong University,675.5,27.0,40.075,South Korea, Asia,Seoul,Private,41.38915287,41.26320106,38.27451684,2550,22526,24.51141671,144,39.8,2.77, ENGINEERING & TECHNOLOGY
2057,2022,Transilvania University of Brașov,1275.0,15.0,20.605,Romania,europe,Romania,Public,20.3499001,21.39336341,18.18169468,4175,17109,13.98908793,135,19.3,3.41,life sciences & medicine
3249,2018,Uppsala University,112.0,4.0,61.4,Sweden,EUROPE,Uppsala,Public,60.7070364,74.83646959,52.64224064,12197,113702,39.99357501,346,56.7,4.29, Arts & Humanities
1104,2026,Lublin University of Technology,1585.0,44.0,25.75,Poland,Europe,Poland, Public,6.9,3.0,8.9,1024,2720,5.812059575,50,7.9,2.19,Engineering & Technology
1442,2021,Oregon Health and Science University,269.0,72.0,49.3175,United States,North America,United States,Public,42.06405393,48.72173613,27.11472477,1000,4744,24.45230193,77,34.6,5.15,Life Sciences & Medicine  
5,2020,Aalborg University,324.0,4.0,33.0,Denmark, Europe  ,Aalborg,Public,34.22740155,28.28927192,32.6212012,199,1107,22.13924486,36,33.4,3.98,Life Sciences & Medicine
2041,2023,Tomsk State University of Control Systems and Radioelectronics,1521.0,19.0,17.86,Russian Federation,EUROPE,Russian Federation,public,18.25202872,18.89330975,16.51977618,2777,15476,21.76678398,120,17.4,3.91,Social Sciences & Management
3154,2023,Universität Heidelberg,43.0,2.0,74.1425, Germany  , europe,Germany,Private,67.11976799,77.76528141,72.14964847,9681,101438,67.8514474,303,69.6,6.48,Social Sciences & Management
1669,2017,Saint Joseph University of Beirut,495.5,2.0,49.5,Lebanon,Asia,Beirut,private  ,52.30685627,50.46159673,45.81359971,4090,50034,53.1708736,211,49.1,4.35,Natural Sciences
1003,2021,King Mongkut’s Institute of Technology Ladkrabang,1316.0,13.0,17.4025,Thailand,Asia,Thailand,public  ,20.37251532,17.68420947,17.67175017,2815,17501,10.40504555,108,19.0,1.67, social sciences & management
174,2024,Babeş-Bolyai University,1122.0,6.0,29.8785,ROMANIA,Europe,Romania,private,25.79722378,36.18552627,29.2182736,9016,72172,27.67343517,310,27.5,3.46,Social Sciences & Management
2964,2024,University of Siena,735.5,50.0,44.2175,Italy, Europe  ,Siena,Public,12.5,2.6,33.2,3080,18547,24.50056968,147,22.8,4.07,Life Sciences & Medicine
2491,2025,University of Bari,825.5,53.0,60.5, ITALY,europe,Bari, public,12.4,3.0,25.0,3910,29668,22.69940312,137,18.7,2.99,Life Sciences & Medicine
2772,2025,University of Manchester,53.0,12.0,75.536,United Kingdom,Europe  ,United Kingdom,public,62.69163003,74.6991177,72.12697309,12961,129041,48.20360587,387,67.4,4.84,LIFE SCIENCES & MEDICINE  
298,2025,Cankaya University,807.0,11.0,38.08,Turkey,asia,Turkey,Public,33.55752249,37.91829204,39.49881139,2963,18376,45.82477017,144,36.5,7.39,Arts & Humanities
2663,2024,University of Havana,1632.0,5.0,20.2825,Cuba,latin america,Cuba,public,20.84367736,25.77317383,20.81533,4791,25653,16.74461231,146,20.8,3.13,social sciences & management
3068,2020,University of Virginia,198.0,58.0,44.1,United States,North America,Charlottesville,Public,50.14879847,33.62499632,32.88056749,7509,60497,22.15186927,204,41.5,2.75,LIFE SCIENCES & MEDICINE
538,2020,Federal University of Itajubá,1251.0,47.0,16.115,Brazil,Latin America  ,Brazil,Private,14.16586596,14.10830958,14.65137003,2418,10974,14.17785301,109,14.4,3.12,Engineering & Technology
2921,2024,University of Regina,1100.5,34.0,36.545,canada,AMERICAS  ,Canada, Public  ,3.5,2.9,21.2,3546,11590,13.44588905,95,12.4,4.11,life sciences & medicine
2126,2023,Universidad Autónoma de San Luis de Potosí,1299.0,26.0,27.8, MEXICO,Latin America,San Luis Potosí,Public,6.2,2.2,2.5,6264,4764,1.713672462,78,4.4,2.25,Life Sciences & Medicine
3019,2021,University of Texas Dallas,535.5,127.0,64.9,united states,North America,Richardson, Public,73.94083232,58.15423085,60.95475288,162,2584,51.68708311,57,67.4,3.24,Life Sciences & Medicine
2774,2019,University of Mannheim,124.0,14.0,59.0125,Germany, EUROPE,Germany, Public,57.62327869,61.48309571,51.00174091,6435,61295,43.44108747,197,54.3,4.56,Engineering & Technology
2434,2022,Universiti Teknologi Petronas,596.0,11.0,38.1575,Malaysia  ,Asia,Malaysia,Private not for Profit,36.57355702,37.69533836,38.45761583,1155,18321,47.7097893,139,37.5,3.01,Natural Sciences  
1941,2024,Texas Tech University,825.5,161.0,38.925,United States,North America,Lubbock, Public  ,11.0,11.8,15.3,8206,52280,14.08417755,236,13.2,2.21,Arts & Humanities
3160,2017,Universität Mannheim,415.5,55.0,57.6,Germany,Europe,Mannheim,Public,58.43352601,53.87366071,58.59866229,826,17159,55.89163404,130,58.5,2.69, engineering & technology
3380,2021,Zagazig University,1077.0,20.0,22.9,egypt,africa  ,Zagazig,Public,20.99350298,17.29752444,23.65506517,57704,209305,16.5340693,405,22.3,4.56,Arts & Humanities
1746,2025,Sheffield Hallam University,,104.0,34.9835,United Kingdom,Europe,United Kingdom,PUBLIC,6.7,,4.5,4154,11234,5.424605115,129,5.6,2.01,
2138,2025,Universidad Católica de Colombia,,,1.0,Colombia  ,AMERICAS,Bogotá,Private,6.1,3.2,1.6,1660,1928,1.489985591,48,3.8,1.28,Life Sciences & Medicine
2752,2024,University of Ljubljana,625.5,1.0,35.4085, Slovenia,Europe  ,Ljubljana,Public,20.0,9.5,6.3,15496,17024,4.276436749,116,13.2,3.89,Arts & Humanities
1053,2026,La Trobe University,233.0,19.0,52.1,AUSTRALIA, oceania,Melbourne,Public,33.4,29.0,87.8,5795,96759,77.53154911,307,60.6,4.64,Social Sciences & Management
3184,2022,Université Hassan 1er,1627.0,7.0,13.0875,MOROCCO  ,Africa,Morocco,Public,11.97597094,12.52701548,16.66295443,4829,35402,13.16070236,194,14.3,1.8,Social Sciences & Management
432,2016,Dalian University of Technology,619.0,22.0,23.415,CHINA  ,asia,Dalian,Public,28.25822479,20.75231278,26.43212207,3386,45690,23.95931154,247,27.3,1.78,Life Sciences & Medicine
1158,2024,Massachusetts Institute of Technology,1.0,1.0,100.0, UNITED STATES, North America,Cambridge,PRIVATE,100.0,100.0,100.0,5486,69394,88.06337735,277,100.0,6.96,arts & humanities
2944,2025,University of Santiago de Compostela,802.0,31.0,38.2155,SPAIN,EUROPE,Spain,private  ,43.74062598,47.65624602,32.82178842,2005,33883,22.26229904,183,38.3,1.32, life sciences & medicine
2591,2024,University of Côte d’Azur,570.0,27.0,42.979,France  , europe,France,Public,46.62323689,42.9905891,31.61926683,3302,35174,17.31875977,155,39.1,1.63,Engineering & Technology
3330,2018,Westfälische Wilhelms-Universität Münster,308.0,47.0,36.9,Germany,Europe,Münster,Public,33.5435383,34.4549571,42.30250117,185,869,17.3736785,27,37.9,3.7,SOCIAL SCIENCES & MANAGEMENT  
970,2025,Kazan State Power Engineering University,1985.0,36.0,15.525,Russian Federation,EUROPE,Russian Federation,Public,10.37922894,17.59444301,16.55739594,1681,9248,13.96912365,96,13.5,2.54, Engineering & Technology
1238,2022,NOVA University of Lisbon,414.0,4.0,43.5725,Portugal,Europe,Portugal,Private,46.8048405,47.94537192,51.28030291,2509,51835,51.6796216,190,49.0,2.5,Life Sciences & Medicine
310,2026,Catholic University of Brasília,1783.0,48.0,22.6325,Brazil,Latin America,Brazil, public,19.21237063,17.68977631,15.55201121,1387,7266,10.02184313,92,17.4,1.91,Life Sciences & Medicine
933,2024,Kanazawa Medical University,1694.0,104.0,18.773,Japan,Asia  ,Japan, private,15.52213696,23.37472777,13.83856698,351,453,4.277011058,20,14.7,3.31,Natural Sciences
907,2024,Jordan University of Science & Technology,735.5,2.0,61.4,Jordan,Asia,Irbid,public,18.5,24.5,4.7,9201,8696,3.700636712,89,11.6,3.92,ENGINEERING & TECHNOLOGY  
1823,2023,"St George’s, University of London",250.0,39.0,51.21,United Kingdom, Europe,United Kingdom,Private,28.84938985,43.42565918,52.0937993,869,11069,39.3930119,121,40.5,3.09,Natural Sciences
2986,2021,University of Split,1001.0,3.0,29.355,Croatia  ,Europe,Split, Public,27.5175121,33.2012601,28.06058427,2628,19353,19.2571026,164,27.8,2.61,Natural Sciences
3210,2025,Université Saint-Joseph de Beyrouth,1408.0,7.0,26.962,lebanon,Asia,Lebanon,Public,27.69037245,31.87616574,21.57683821,3771,13934,16.31566335,141,24.6,4.42,Natural Sciences
2324,2022,Universidade Federal de Juiz de Fora,1340.0,47.0,19.17,Brazil,Latin America  ,Brazil,public,16.88111523,16.80211195,23.44004502,3401,22445,21.58157162,142,20.2,3.27,ENGINEERING & TECHNOLOGY
2941,2022,University of San Francisco,1100.5,216.0,33.8, United States,North America,San Francisco,PRIVATE,36.3142312,38.64452966,32.4409339,839,29821,42.84651623,197,34.4,1.21,Natural Sciences
1179,2026,Meiji University,1300.5,47.0,14.786,Japan,Asia,Tokyo,Private for Profit  ,9.4,24.6,2.5,4589,3812,1.917322786,58,6.0,2.31,Arts & Humanities  
2796,2022,University of Melbourne,33.0,2.0,77.8325,Australia, Oceania  ,Australia,public,78.23200468,77.08722347,82.36612952,8178,92295,33.82020519,283,80.3,3.0,Arts & Humanities
2852,2022,University of Nigeria Nsukka,1227.0,4.0,21.695,NIGERIA,Africa,Nigeria,Public,20.81268263,20.8566552,22.27613856,8145,87366,28.82424048,298,21.5,2.69, Social Sciences & Management  
3124,2019,University of the Western Cape,900.5,9.0,29.2825,south africa,Africa,Cape Town,Public,23.80853095,30.10405969,22.83701296,2308,15222,19.39137876,116,23.3,2.94, social sciences & management
3176,2026,Université Claude Bernard Lyon 1,587.0,22.0,28.6,france,Europe,Villeurbanne, Public,26.1,5.9,53.0,11808,87850,28.86949433,280,39.6,3.88, Natural Sciences
360,2016,"China University of Petroleum, Beijing",687.0,26.0,19.9525,China  ,Asia  ,China,Private,22.42948448,27.3703422,22.81874545,3688,28422,26.91435763,187,22.6,3.49,ARTS & HUMANITIES
1138,2021,Management and Science University,555.5,11.0,63.6,Malaysia  ,Asia,Shah Alam, Private,69.95383114,63.44729083,80.62645725,6415,52575,57.77417646,234,75.3,7.05,Arts & Humanities  
1956,2017,The Hashemite University,909.0,5.0,14.6925,Jordan,Asia,Zarqa,Public,14.80566904,14.99605897,14.72370682,5017,37334,10.63330826,165,14.8,1.43,Arts & Humanities
413,2026,Coventry University,558.0,64.0,29.5,UNITED KINGDOM  ,europe,Coventry,Public,16.0,18.5,14.8,10994,29596,10.50233438,185,15.4,3.9,Natural Sciences
1048,2020,Kyushu University,132.0,7.0,52.9,Japan,Asia,Fukuoka City, Public  ,48.1742192,56.79912529,48.71693407,14708,52920,19.16687195,254,48.4,5.33,Natural Sciences  
3063,2018,"University of Veterinary and Animal Sciences, Lahore",1079.0,14.0,11.835,PAKISTAN,Asia  ,Pakistan,Public,10.85108404,9.10567129,12.95346183,1433,4771,10.74557758,69,11.9,3.23,Social Sciences & Management  
